Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.60	0.9999999999999973	0.99	0.275	27.5%	0.052	14.02%	0.13886	0.989
OGG1_0_multinomial_train1.61	0.9999999999999978	0.992	0.324	32.4%	0.056	14.189%	0.15505	0.992
OGG1_0_multinomial_train1.62	0.9999999999999976	0.996	0.243	24.3%	0.041	9.773%	0.11421	0.996
OGG1_0_multinomial_train1.63	0.9999999999999971	0.996	0.22	22.0%	0.04	9.794%	0.12461	0.996
OGG1_0_multinomial_train1.64	0.9999999999999977	0.992	0.247	24.7%	0.05	12.349%	0.11343	0.992
OGG1_0_multinomial_train1.65	0.9999999999999979	0.994	0.232	23.2%	0.04	10.728%	0.1283	0.994
OGG1_0_multinomial_train1.66	0.9999999999999981	0.992	0.244	24.4%	0.051	12.958%	0.13213	0.991
OGG1_0_multinomial_train1.67	0.9999999999999976	0.996	0.246	24.6%	0.039	10.136%	0.13873	0.995
OGG1_0_multinomial_train1.68	0.9999999999999982	0.998	0.204	20.4%	0.03	7.283%	0.11514	0.997
OGG1_0_multinomial_train1.69	0.9999999999999972	0.996	0.198	19.8%	0.037	9.306%	0.1038	0.996
OGG1_0_multinomial_train1.70	0.9999999999999978	0.995	0.235	23.5%	0.043	10.126%	0.12071	0.995
OGG1_0_multinomial_train1.71	0.9999999999999973	0.996	0.242	24.2%	0.043	10.033%	0.11965	0.995
OGG1_0_multinomial_train1.72	0.9999999999999974	0.995	0.219	21.9%	0.041	10.201%	0.10869	0.994
OGG1_0_multinomial_train1.73	0.9999999999999979	0.996	0.21	21.0%	0.036	8.876%	0.13814	0.996
OGG1_0_multinomial_train1.74	0.9999999999999974	0.996	0.204	20.4%	0.037	9.245%	0.11053	0.995
OGG1_0_multinomial_train1.75	0.9999999999999973	0.995	0.223	22.3%	0.043	10.175%	0.10088	0.995
OGG1_0_multinomial_train1.76	0.9999999999999978	0.994	0.306	30.6%	0.069	16.032%	0.15285	0.995
OGG1_0_multinomial_train1.77	0.9999999999999976	0.997	0.231	23.1%	0.039	9.271%	0.14182	0.996
OGG1_0_multinomial_train1.78	0.9999999999999974	0.996	0.233	23.3%	0.036	9.248%	0.13846	0.995
OGG1_0_multinomial_train1.79	0.9999999999999976	0.993	0.322	32.2%	0.074	16.154%	0.14165	0.993
OGG1_0_multinomial_train1.80	0.9999999999999981	0.996	0.241	24.1%	0.04	9.663%	0.13586	0.996
OGG1_0_multinomial_train1.81	0.9999999999999974	0.998	0.226	22.6%	0.046	10.368%	0.11501	0.998
OGG1_0_multinomial_train1.82	0.9999999999999977	0.995	0.21	21.0%	0.041	9.889%	0.11572	0.995
OGG1_0_multinomial_train1.83	0.999999999999998	0.991	0.324	32.4%	0.061	14.737%	0.16806	0.991
OGG1_0_multinomial_train1.84	0.9999999999999981	0.994	0.258	25.8%	0.044	11.04%	0.12475	0.994
OGG1_0_multinomial_train1.85	0.9999999999999973	0.989	0.375	37.5%	0.077	18.464%	0.19317	0.989
OGG1_0_multinomial_train1.86	0.9999999999999976	0.997	0.213	21.3%	0.036	8.798%	0.09988	0.996
OGG1_0_multinomial_train1.87	0.9999999999999973	0.997	0.21	21.0%	0.032	8.019%	0.11421	0.997
OGG1_0_multinomial_train1.88	0.9999999999999977	0.995	0.235	23.5%	0.04	10.44%	0.11282	0.994
OGG1_0_multinomial_train1.89	0.9999999999999976	0.993	0.294	29.4%	0.057	13.885%	0.1348	0.993
OGG1_0_multinomial_train1.90	0.9999999999999978	0.997	0.224	22.4%	0.037	9.197%	0.12614	0.997
OGG1_0_multinomial_train1.91	0.9999999999999978	0.994	0.272	27.2%	0.051	12.643%	0.13449	0.994
OGG1_0_multinomial_train1.92	0.9999999999999978	0.994	0.277	27.7%	0.043	11.47%	0.16401	0.994
OGG1_0_multinomial_train1.93	0.9999999999999974	0.996	0.221	22.1%	0.038	9.424%	0.11403	0.996
OGG1_0_multinomial_train1.94	0.9999999999999979	0.997	0.199	19.9%	0.034	8.414%	0.10338	0.996
OGG1_0_multinomial_train1.95	0.9999999999999977	0.989	0.276	27.6%	0.059	14.598%	0.12848	0.989
OGG1_0_multinomial_train1.96	0.9999999999999976	0.994	0.246	24.6%	0.046	11.182%	0.13354	0.993
OGG1_0_multinomial_train1.97	0.999999999999998	0.996	0.231	23.1%	0.038	9.392%	0.13731	0.995
OGG1_0_multinomial_train1.98	0.999999999999998	0.994	0.297	29.7%	0.061	14.385%	0.13177	0.994
RNF168_0_multinomial_train1	0.9999999999999991	0.902	0.492	49.2%	0.066	43.886%	0.29344	0.812
RNF168_0_multinomial_train1.1	0.9999999999999991	0.9	0.481	48.1%	0.066	43.598%	0.24602	0.811
RNF168_0_multinomial_train1.2	0.999999999999999	0.881	0.533	53.3%	0.076	47.641%	0.28642	0.788
RNF168_0_multinomial_train1.3	0.9999999999999989	0.89	0.524	52.4%	0.075	46.134%	0.26216	0.813
RNF168_0_multinomial_train1.4	0.9999999999999991	0.932	0.423	42.3%	0.054	36.016%	0.19976	0.87
RNF168_0_multinomial_train1.5	0.9999999999999989	0.879	0.546	54.6%	0.079	47.98%	0.29423	0.798
