Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
MSH2_boot.3	0.00E+00	5.30E-02	1.08E-01	5.41E-02	0.00E+00	8.72E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.4	0.00E+00	5.36E-02	1.08E-01	5.51E-02	2.89E-03	8.80E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.5	0.00E+00	5.55E-02	1.16E-01	5.53E-02	0.00E+00	8.87E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.6	0.00E+00	5.18E-02	1.08E-01	5.47E-02	0.00E+00	8.73E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.7	0.00E+00	5.31E-02	1.08E-01	5.54E-02	2.91E-03	8.78E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.8	0.00E+00	3.52E-02	0.00E+00	5.98E-02	0.00E+00	8.60E-02	6.60E-02	0.00E+00	0.00E+00
MSH2_boot.9	0.00E+00	3.57E-02	0.00E+00	6.18E-02	0.00E+00	8.74E-02	6.61E-02	0.00E+00	0.00E+00
MSH2_boot.10	0.00E+00	5.29E-02	1.08E-01	5.43E-02	0.00E+00	8.70E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.11	0.00E+00	4.11E-02	0.00E+00	6.17E-02	0.00E+00	1.05E-01	6.59E-02	0.00E+00	0.00E+00
MSH2_boot.12	0.00E+00	4.29E-02	0.00E+00	6.33E-02	0.00E+00	1.05E-01	7.42E-02	0.00E+00	0.00E+00
MSH2_boot.13	0.00E+00	3.42E-02	0.00E+00	5.67E-02	0.00E+00	8.74E-02	7.81E-02	0.00E+00	0.00E+00
MSH2_boot.14	0.00E+00	3.25E-02	0.00E+00	5.61E-02	0.00E+00	8.94E-02	6.66E-02	0.00E+00	0.00E+00
MSH2_boot.15	0.00E+00	5.26E-02	1.09E-01	5.35E-02	3.11E-03	8.47E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.16	0.00E+00	5.29E-02	1.08E-01	5.52E-02	3.32E-03	8.70E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.17	0.00E+00	5.48E-02	1.16E-01	5.51E-02	2.96E-03	8.75E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.18	0.00E+00	5.38E-02	1.18E-01	5.48E-02	0.00E+00	9.03E-02	0.00E+00	0.00E+00	4.13E-02
MSH2_boot.19	0.00E+00	5.50E-02	1.16E-01	5.62E-02	0.00E+00	8.95E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_boot.20	0.00E+00	4.17E-02	0.00E+00	6.45E-02	0.00E+00	1.04E-01	6.71E-02	0.00E+00	0.00E+00
MSH2_boot.21	0.00E+00	6.25E-02	1.24E-01	5.91E-02	0.00E+00	9.97E-02	0.00E+00	0.00E+00	4.07E-02
MSH2_boot.22	0.00E+00	6.28E-02	1.31E-01	5.82E-02	0.00E+00	9.68E-02	0.00E+00	0.00E+00	4.09E-02
MSH2_boot.23	0.00E+00	4.44E-02	0.00E+00	6.85E-02	0.00E+00	1.05E-01	9.85E-02	0.00E+00	0.00E+00
MSH2_boot.24	0.00E+00	5.30E-02	0.00E+00	7.81E-02	1.00E-26	1.16E-01	9.18E-02	0.00E+00	1.00E-26
MSH2_boot.25	0.00E+00	6.28E-02	1.22E-01	6.02E-02	0.00E+00	1.00E-01	0.00E+00	0.00E+00	4.05E-02
MSH2_boot.26	0.00E+00	4.92E-02	0.00E+00	6.67E-02	0.00E+00	1.17E-01	6.50E-02	0.00E+00	0.00E+00
MSH2_boot.27	0.00E+00	5.78E-02	1.22E-01	5.53E-02	0.00E+00	9.10E-02	0.00E+00	0.00E+00	4.20E-02
MSH2_boot.28	0.00E+00	5.89E-02	1.27E-01	5.65E-02	0.00E+00	9.24E-02	0.00E+00	0.00E+00	4.18E-02
MSH2_boot.29	0.00E+00	4.87E-02	0.00E+00	7.04E-02	0.00E+00	1.12E-01	6.64E-02	0.00E+00	0.00E+00
MSH2_boot.30	0.00E+00	4.06E-02	0.00E+00	6.36E-02	0.00E+00	9.97E-02	8.92E-02	0.00E+00	0.00E+00
MSH2_boot.31	0.00E+00	4.83E-02	0.00E+00	6.90E-02	0.00E+00	1.13E-01	6.72E-02	0.00E+00	0.00E+00
MSH2_boot.32	0.00E+00	5.30E-02	1.17E-01	5.42E-02	0.00E+00	9.00E-02	0.00E+00	0.00E+00	4.21E-02
MSH2_boot.33	0.00E+00	4.91E-02	0.00E+00	6.95E-02	0.00E+00	9.46E-02	6.64E-02	0.00E+00	0.00E+00
MSH2_boot.34	0.00E+00	4.78E-02	0.00E+00	7.09E-02	0.00E+00	1.13E-01	7.00E-02	0.00E+00	0.00E+00
MSH2_real	0.00E+00	5.36E-02	1.08E-01	5.45E-02	2.91E-03	8.69E-02	0.00E+00	0.00E+00	0.00E+00
MSH2_real.1	0.00E+00	6.01E-02	1.23E-01	5.71E-02	0.00E+00	9.47E-02	0.00E+00	0.00E+00	4.13E-02
MSH6_boot	0.00E+00	6.22E-02	1.23E-01	6.04E-02	3.18E-03	1.00E-01	0.00E+00	0.00E+00	3.91E-02
MSH6_boot.1	0.00E+00	4.97E-02	0.00E+00	7.45E-02	0.00E+00	1.16E-01	5.77E-02	0.00E+00	6.68E-27
MSH6_boot.2	0.00E+00	6.17E-02	1.23E-01	6.17E-02	6.69E-04	1.03E-01	0.00E+00	0.00E+00	3.88E-02
MSH6_boot.3	0.00E+00	8.48E-02	9.04E-02	0.00E+00	4.34E-03	1.42E-02	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.4	0.00E+00	8.78E-02	8.85E-02	0.00E+00	6.45E-03	6.61E-06	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.5	0.00E+00	8.82E-02	8.78E-02	0.00E+00	6.06E-03	2.26E-65	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.6	0.00E+00	8.83E-02	9.01E-02	0.00E+00	7.55E-03	9.82E-70	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.7	0.00E+00	8.79E-02	8.90E-02	0.00E+00	7.82E-03	6.85E-108	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.8	0.00E+00	8.89E-02	9.02E-02	0.00E+00	6.94E-03	9.13E-102	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.9	0.00E+00	8.86E-02	9.00E-02	0.00E+00	7.02E-03	9.07E-70	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.10	0.00E+00	8.89E-02	9.10E-02	5.86E-66	7.63E-03	4.19E-17	0.00E+00	5.80E-146	2.38E-117
MSH6_boot.11	0.00E+00	8.79E-02	8.87E-02	0.00E+00	8.24E-03	1.33E-129	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.12	0.00E+00	8.87E-02	9.15E-02	7.95E-89	7.20E-03	3.63E-05	0.00E+00	0.00E+00	2.68E-156
MSH6_boot.13	0.00E+00	8.73E-02	8.83E-02	0.00E+00	8.35E-03	2.05E-132	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.14	9.88E-27	8.72E-02	8.65E-02	0.00E+00	8.34E-03	1.00E-102	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.15	0.00E+00	8.78E-02	8.85E-02	0.00E+00	7.36E-03	2.08E-69	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.16	0.00E+00	8.80E-02	8.78E-02	0.00E+00	6.36E-03	5.57E-44	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.17	0.00E+00	8.84E-02	8.69E-02	0.00E+00	5.06E-03	7.48E-78	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.18	0.00E+00	8.73E-02	8.87E-02	0.00E+00	8.26E-03	1.01E-23	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.19	0.00E+00	8.42E-02	8.86E-02	0.00E+00	5.31E-03	1.23E-02	0.00E+00	0.00E+00	1.94E-160
MSH6_boot.20	0.00E+00	8.87E-02	9.03E-02	2.38E-30	6.87E-03	4.90E-06	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.21	0.00E+00	8.78E-02	8.91E-02	0.00E+00	7.32E-03	1.81E-12	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.22	0.00E+00	8.74E-02	8.87E-02	0.00E+00	7.84E-03	5.90E-26	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.23	7.24E-53	8.81E-02	8.90E-02	0.00E+00	8.52E-03	2.16E-127	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.24	0.00E+00	8.47E-02	8.74E-02	0.00E+00	4.09E-03	1.17E-02	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.25	6.33E-162	8.85E-02	8.88E-02	7.69E-141	6.88E-03	1.72E-76	0.00E+00	0.00E+00	5.95E-84
MSH6_boot.26	0.00E+00	8.45E-02	8.89E-02	0.00E+00	4.54E-03	1.27E-02	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.27	0.00E+00	8.39E-02	8.86E-02	0.00E+00	5.85E-03	1.27E-02	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.28	0.00E+00	8.79E-02	8.94E-02	0.00E+00	8.51E-03	1.15E-84	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.29	4.73E-03	8.74E-02	8.33E-02	0.00E+00	5.03E-03	1.91E-11	0.00E+00	0.00E+00	4.41E-11
MSH6_boot.30	0.00E+00	8.50E-02	8.81E-02	0.00E+00	4.55E-03	1.05E-02	0.00E+00	0.00E+00	1.16E-113
MSH6_boot.31	0.00E+00	8.40E-02	8.53E-02	0.00E+00	4.38E-03	1.19E-02	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.32	7.05E-15	8.77E-02	8.60E-02	0.00E+00	5.88E-03	1.13E-84	0.00E+00	0.00E+00	4.62E-138
MSH6_boot.33	0.00E+00	8.38E-02	8.87E-02	0.00E+00	3.68E-03	1.14E-02	0.00E+00	0.00E+00	5.09E-128
MSH6_boot.34	0.00E+00	8.80E-02	8.59E-02	0.00E+00	5.77E-03	1.20E-113	0.00E+00	0.00E+00	4.05E-105
MSH6_boot.35	0.00E+00	8.38E-02	8.93E-02	0.00E+00	3.31E-03	1.46E-02	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.36	3.68E-03	8.63E-02	8.56E-02	0.00E+00	5.12E-03	4.13E-04	1.67E-161	0.00E+00	3.55E-03
MSH6_boot.37	0.00E+00	8.75E-02	8.55E-02	0.00E+00	5.76E-03	1.57E-39	0.00E+00	0.00E+00	0.00E+00
MSH6_boot.38	0.00E+00	8.50E-02	8.82E-02	0.00E+00	4.25E-03	1.08E-02	0.00E+00	0.00E+00	3.98E-87
