Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
UCEC_TCGA-A5-A3LP	0.00E+00	2.13E+00	1.60E+00	1.61E+00	1.34E+00	2.28E+00	0.00E+00	0.00E+00	7.27E-01	1.30E+00	5.58E-01
UCEC_TCGA-A5-A7WK	8.67E-01	1.14E+00	5.47E-01	4.58E-01	1.14E+00	9.75E-01	9.75E-01	6.00E-01	1.81E+00	1.68E+00	0.00E+00
UCEC_TCGA-A5-AB3J	3.40E-01	1.67E+00	0.00E+00	1.99E+00	4.67E-01	4.27E-01	1.25E+00	3.06E-01	1.02E+00	8.41E-01	5.77E-01
UCEC_TCGA-AJ-A23M	2.98E-01	1.05E+00	1.52E+00	1.05E+00	1.28E+00	1.35E+00	1.61E+00	7.48E-01	1.60E+00	1.93E+00	9.48E-01
UCEC_TCGA-AJ-A23N	4.73E-01	1.39E+00	8.00E-01	1.00E+00	1.26E+00	1.71E+00	5.17E-01	0.00E+00	1.88E+00	1.12E+00	8.44E-01
UCEC_TCGA-AJ-A23O	2.57E+00	3.88E+00	7.12E+00	4.51E+00	2.55E+00	1.66E+00	8.15E+00	5.19E+00	9.39E+00	9.33E-01	3.88E+00
UCEC_TCGA-AJ-A2QK	8.54E-01	2.40E+00	2.12E+00	3.00E-01	6.05E-01	1.27E+00	1.77E+00	1.60E+00	2.56E+00	9.75E-01	0.00E+00
UCEC_TCGA-AJ-A2QL	3.27E-01	1.97E+00	0.00E+00	1.36E+00	7.48E-01	1.72E+00	5.93E-01	0.00E+00	1.14E+00	8.59E-01	3.59E-01
UCEC_TCGA-AJ-A2QM	6.74E-01	2.55E+00	1.63E+00	4.73E-01	1.08E+00	2.38E+00	9.64E-01	5.00E-01	3.11E+00	3.19E+00	0.00E+00
UCEC_TCGA-AJ-A2QN	4.00E-01	2.45E+00	0.00E+00	2.24E+00	6.80E-01	1.84E+00	7.77E-01	0.00E+00	1.85E+00	5.37E-01	0.00E+00
UCEC_TCGA-AJ-A2QO	1.93E+00	8.45E+00	4.11E+00	8.07E+00	3.20E+00	6.30E+00	4.59E+00	5.83E+00	5.00E+00	2.68E+00	2.08E+00
UCEC_TCGA-AJ-A3BD	4.07E-01	1.92E+00	1.54E+00	1.93E+00	1.31E+00	2.34E+00	1.71E+00	8.62E-01	8.47E-01	1.16E+00	2.00E-01
UCEC_TCGA-AJ-A3BF	3.35E-01	1.23E+00	7.63E-01	8.46E-01	0.00E+00	9.68E-01	4.48E-01	6.53E-01	1.41E+00	0.00E+00	7.37E-01
UCEC_TCGA-AJ-A3BG	8.31E-01	1.25E+01	6.32E+00	1.67E+01	4.35E+00	7.20E+00	7.04E+00	4.11E+00	2.60E+00	1.14E+00	9.66E-01
UCEC_TCGA-AJ-A3BH	5.14E+00	1.60E+01	1.25E+01	1.96E+01	8.14E+00	2.23E+01	7.65E+00	3.02E+01	2.02E+00	0.00E+00	4.82E-01
UCEC_TCGA-AJ-A3BI	3.48E-01	9.55E-01	1.19E+00	1.21E+00	0.00E+00	9.12E-01	1.09E+00	7.72E-01	9.89E-01	5.00E-01	1.00E-01
UCEC_TCGA-AJ-A3BK	7.30E-01	1.65E+00	1.43E+00	9.75E-01	7.18E-01	1.63E+00	4.47E-01	1.63E+00	2.10E+00	5.73E-01	4.33E-01
UCEC_TCGA-AJ-A3EJ	6.53E-01	2.58E+00	1.15E+00	1.01E+00	1.46E+00	1.64E+00	4.58E-01	3.96E-01	2.19E+00	4.76E-01	8.46E-01
UCEC_TCGA-AJ-A3EK	2.42E+01	2.91E+01	3.40E+01	2.49E+01	4.56E+01	1.07E+02	1.44E+01	1.10E+02	7.68E+00	4.42E+00	1.20E+01
UCEC_TCGA-AJ-A3EL	4.47E+01	4.18E+01	1.57E+01	2.73E+01	1.11E+02	3.43E+01	1.56E+01	1.35E+02	7.72E+00	2.59E+00	2.05E+01
UCEC_TCGA-AJ-A3EM	5.12E-01	1.44E+00	1.45E+00	1.45E+00	4.76E-01	1.63E+00	1.70E+00	0.00E+00	2.25E+00	6.23E-01	7.06E-01
UCEC_TCGA-AJ-A3I9	7.06E-01	8.47E-01	1.23E+00	1.50E+00	2.13E-01	1.22E+00	1.43E+00	6.67E-01	6.67E-01	5.21E-01	8.33E-01
UCEC_TCGA-AJ-A3IA	1.11E+00	1.12E+00	4.75E+00	1.94E+00	4.33E-01	3.76E+00	2.27E+00	2.48E+00	6.87E+00	2.51E+00	2.82E+00
UCEC_TCGA-AJ-A3NF	3.94E-01	1.48E+00	0.00E+00	1.26E+00	1.13E+00	1.91E+00	1.00E-01	8.59E-01	1.56E+00	1.91E+00	0.00E+00
UCEC_TCGA-AJ-A3NG	4.01E-01	2.90E+00	7.90E-01	1.67E+00	2.67E-01	3.00E+00	1.51E+00	5.62E-01	2.12E+00	6.83E-01	1.00E-01
UCEC_TCGA-AJ-A3OJ	6.33E-01	8.42E+00	6.26E+00	7.53E+00	4.86E+00	3.98E+00	3.92E+00	2.38E+00	4.11E+00	1.61E+00	1.35E+00
UCEC_TCGA-AJ-A3OK	9.04E-01	4.85E+00	4.61E+00	2.74E+00	5.69E+00	3.60E+00	2.22E+00	8.03E-01	1.14E+00	0.00E+00	1.07E+00
UCEC_TCGA-AJ-A3OL	0.00E+00	4.41E+00	5.00E+00	3.96E+00	1.95E+00	4.20E+00	2.39E+00	3.00E-01	1.84E+00	6.37E-01	2.08E+00
UCEC_TCGA-AJ-A3QS	1.48E+00	2.47E+00	9.87E-01	2.02E+00	1.69E+00	1.58E+00	5.63E-01	7.15E-01	1.89E+00	2.50E+00	4.42E-01
UCEC_TCGA-AJ-A3TW	6.67E-01	1.97E+00	1.71E+00	1.59E+00	1.72E+00	2.15E+00	1.32E+00	3.59E-01	2.84E+00	1.78E+00	7.64E-01
UCEC_TCGA-AJ-A5DV	6.46E-01	2.67E+00	1.73E+00	1.04E+00	1.08E+00	1.50E+00	1.00E-01	4.77E-01	1.92E+00	9.89E-01	4.16E-01
UCEC_TCGA-AJ-A5DW	1.44E+01	1.13E+01	4.41E+00	5.49E+00	8.54E+01	1.42E+01	6.61E+00	8.95E+01	4.04E+00	1.23E+00	5.28E+00
UCEC_TCGA-AJ-A6NU	3.89E-01	1.18E+00	4.27E-01	8.27E-01	1.10E+00	1.88E+00	7.77E-01	0.00E+00	2.31E+00	1.19E+00	1.00E-01
UCEC_TCGA-AJ-A8CT	3.35E-01	2.91E+00	4.10E+00	5.93E+00	5.34E+00	4.35E+00	2.65E+00	1.47E+00	8.03E-01	1.02E+00	1.48E+00
UCEC_TCGA-AJ-A8CV	7.00E-01	3.62E+00	5.78E+00	4.10E+00	1.54E+00	5.67E+00	3.96E+00	1.28E+00	2.86E+00	8.44E-01	1.75E+00
UCEC_TCGA-AJ-A8CW	2.04E+00	3.36E+00	9.71E+00	5.95E+00	2.93E+00	8.08E+00	6.29E+00	2.69E+00	4.41E+00	1.93E+00	1.21E+00
UCEC_TCGA-AP-A059	1.40E+02	6.50E+01	4.41E+01	7.95E+01	6.76E+01	4.35E+02	1.37E+01	5.54E+02	0.00E+00	1.38E+00	2.12E+01
UCEC_TCGA-AP-A0LE	9.57E-01	5.42E+00	7.84E+00	7.12E+00	2.18E+00	6.72E+00	5.28E+00	3.30E+00	2.60E+00	8.00E-01	1.46E+00
UCEC_TCGA-AP-A0LF	6.90E-01	3.32E+00	0.00E+00	1.48E+00	1.48E+00	2.52E+00	9.80E-01	2.33E+00	2.80E+00	4.02E+00	8.95E-01
UCEC_TCGA-AP-A0LL	1.19E+00	2.43E+00	0.00E+00	1.26E+00	1.53E-01	2.00E+00	6.29E-01	1.00E-01	1.80E+00	1.15E+00	0.00E+00
UCEC_TCGA-AP-A0LM	1.26E+02	7.49E+01	1.53E+01	6.65E+01	1.13E+02	1.80E+02	2.92E+01	1.92E+02	0.00E+00	1.97E+00	1.82E+01
UCEC_TCGA-AP-A0LP	9.07E-01	5.52E+00	6.02E+00	4.78E+00	1.36E+00	6.05E+00	2.26E+00	9.87E-01	2.56E+00	1.35E+00	4.22E-01
UCEC_TCGA-AP-A0LQ	0.00E+00	2.33E+00	8.03E-01	0.00E+00	5.42E-01	2.46E+00	1.51E+00	0.00E+00	1.68E+00	6.23E-01	0.00E+00
UCEC_TCGA-AP-A0LS	1.80E+00	4.89E+00	4.84E+00	4.61E+00	1.47E+00	3.06E+00	3.38E+00	2.89E+00	2.17E+00	7.67E-01	2.33E+00
UCEC_TCGA-AP-A1DH	2.00E+00	3.87E+00	6.52E+00	8.14E+00	2.51E+00	4.99E+00	2.72E+00	2.14E+00	2.14E+00	2.00E-01	1.16E+00
UCEC_TCGA-AP-A1DK	2.68E+01	4.84E+01	1.41E+02	1.09E+02	1.39E+01	8.19E+01	4.91E+01	1.02E+02	0.00E+00	0.00E+00	1.13E+01
UCEC_TCGA-AP-A1DM	1.42E+00	5.32E+00	5.08E+00	5.18E+00	1.46E+00	5.37E+00	3.16E+00	1.97E+00	2.43E+00	2.28E+00	1.76E+00
UCEC_TCGA-AP-A1DO	1.49E+00	7.39E+00	9.61E+00	6.99E+00	2.11E+00	9.59E+00	4.42E+00	1.68E+00	6.81E+00	1.55E+00	1.80E+00
UCEC_TCGA-AP-A1DP	1.28E+00	6.45E+00	9.28E+00	5.89E+00	2.76E+00	9.80E+00	2.97E+00	1.00E-01	4.21E+00	9.71E-01	8.03E-01
UCEC_TCGA-AP-A1DQ	2.00E-01	1.25E+00	4.33E-01	1.09E+00	3.48E-01	7.00E-01	1.00E-01	0.00E+00	1.59E+00	5.78E-01	4.76E-01
UCEC_TCGA-AP-A1DR	2.26E+00	8.57E+00	1.01E+01	1.00E+01	3.86E+00	8.40E+00	3.29E+00	3.39E+00	4.41E+00	6.67E-01	1.22E+00
UCEC_TCGA-AP-A1DV	1.56E+02	1.39E+02	0.00E+00	8.61E+01	1.98E+02	1.98E+02	0.00E+00	1.13E+02	2.15E+00	1.31E+00	1.24E+01
UCEC_TCGA-AP-A1E0	3.09E+01	1.87E+01	8.44E+00	1.56E+01	1.12E+02	3.80E+00	1.35E+01	1.50E+02	7.10E+00	2.67E-01	1.37E+01
UCEC_TCGA-AP-A1E1	2.05E+00	5.17E+00	3.23E+00	6.45E+00	4.80E+00	6.04E+00	5.40E+00	2.72E+00	4.60E+00	1.37E+00	1.87E+00
UCEC_TCGA-AP-A1E3	4.99E-01	9.00E-01	0.00E+00	0.00E+00	8.59E-01	2.17E+00	4.73E-01	4.52E-01	1.37E+00	7.57E-01	5.54E-01
UCEC_TCGA-AP-A1E4	5.42E-01	1.34E+00	1.00E+00	8.57E-01	6.86E-01	1.02E+00	5.73E-01	0.00E+00	1.45E+00	4.48E-01	0.00E+00
UCEC_TCGA-AP-A5FX	0.00E+00	2.00E+00	8.23E-01	9.17E-01	4.58E-01	2.74E+00	6.40E-01	3.06E-01	1.68E+00	6.16E-01	0.00E+00
UCEC_TCGA-AW-A1PO	4.27E-01	1.34E+00	1.26E+00	6.46E-01	8.72E-01	2.52E+00	7.63E-01	7.00E-01	1.69E+00	1.04E+00	1.07E+00
UCEC_TCGA-AX-A06H	1.10E+00	3.39E+00	6.47E+00	2.74E+00	2.21E+00	5.09E+00	3.43E+00	6.00E-01	2.12E+00	9.60E-01	4.90E-01
UCEC_TCGA-AX-A06L	4.99E-01	1.73E+00	1.61E+00	6.80E-01	0.00E+00	1.14E+00	1.48E+00	1.19E+00	1.30E+00	5.26E-01	3.79E-01
UCEC_TCGA-AX-A0IS	9.55E-01	9.67E-01	3.00E-01	1.04E+00	1.53E-01	1.33E-01	7.57E-01	4.01E-01	1.98E+00	8.57E-01	5.33E-01
UCEC_TCGA-AX-A0IU	5.73E-01	9.40E-01	7.95E-01	1.06E+00	6.29E-01	1.63E+00	9.80E-01	5.33E-01	9.40E-01	1.11E+00	0.00E+00
UCEC_TCGA-AX-A0J0	6.45E+01	1.95E+01	8.54E+00	3.70E+00	1.46E+02	0.00E+00	1.05E+01	2.33E+02	1.43E+00	9.29E-01	1.50E+01
UCEC_TCGA-AX-A1C4	1.93E+00	8.83E+00	8.40E+00	1.22E+01	2.37E+00	8.65E+00	5.09E+00	3.63E+00	2.96E+00	1.10E+00	8.16E-01
UCEC_TCGA-AX-A1C5	7.02E-01	1.10E+01	5.33E+00	1.25E+01	5.56E+00	7.47E+00	4.83E+00	2.54E+00	1.36E+00	7.75E-01	1.07E+00
UCEC_TCGA-AX-A1C7	0.00E+00	1.11E+00	6.11E-01	1.08E+00	8.75E-01	1.99E+00	6.05E-01	9.83E-01	2.48E+00	3.27E-01	1.05E+00
UCEC_TCGA-AX-A1C8	1.41E+00	1.72E+00	1.00E-01	4.00E-01	6.18E-01	2.60E+00	2.06E+00	0.00E+00	2.45E+00	1.98E+00	2.24E-01
UCEC_TCGA-AX-A1C9	1.03E+00	7.53E+00	5.43E+00	9.79E+00	4.84E+00	8.06E+00	3.31E+00	2.45E+00	3.39E+00	7.18E-01	1.90E+00
UCEC_TCGA-AX-A1CA	9.71E-01	1.73E+00	1.13E+00	2.00E-01	1.33E-01	1.17E+00	8.83E-01	1.30E+00	2.91E+00	2.03E+00	5.17E-01
UCEC_TCGA-AX-A1CC	0.00E+00	5.42E-01	4.27E-01	7.90E-01	0.00E+00	1.32E+00	5.67E-01	1.00E-01	6.80E-01	9.55E-01	0.00E+00
UCEC_TCGA-AX-A1CE	7.90E+01	8.31E+01	5.26E+01	6.71E+01	2.91E+01	2.67E+02	3.74E+01	3.45E+02	3.33E+00	1.58E+00	1.65E+01
UCEC_TCGA-AX-A1CF	1.06E+00	0.00E+00	2.29E+00	6.57E-01	1.13E+00	3.15E+00	9.36E-01	3.00E-01	3.45E+00	1.54E+00	1.00E+00
UCEC_TCGA-AX-A1CI	4.28E-01	1.70E+00	0.00E+00	7.12E-01	7.86E-01	1.78E+00	7.31E-01	6.54E-01	1.90E+00	5.21E-01	2.00E-01
UCEC_TCGA-AX-A1CJ	6.23E-01	1.66E+00	1.16E+00	1.01E+00	4.96E-01	2.96E+00	5.78E-01	0.00E+00	1.70E+00	8.79E-01	0.00E+00
UCEC_TCGA-AX-A1CK	2.91E-01	1.34E+00	0.00E+00	1.78E+00	1.16E+00	2.08E+00	0.00E+00	1.00E-01	1.77E+00	5.17E-01	3.35E-01
UCEC_TCGA-AX-A1CN	0.00E+00	1.09E+00	1.27E+00	5.33E-01	5.04E-01	1.32E+00	0.00E+00	0.00E+00	1.56E+00	6.70E-01	0.00E+00
UCEC_TCGA-AX-A1CP	0.00E+00	1.19E+00	7.63E-01	1.00E-01	7.27E-01	5.04E-01	0.00E+00	0.00E+00	7.72E-01	3.79E-01	0.00E+00
UCEC_TCGA-AX-A2H2	7.64E-01	1.89E+00	1.38E+00	1.19E+00	1.73E+00	3.26E+00	1.41E+00	6.54E-01	2.88E+00	3.43E+00	1.25E+00
UCEC_TCGA-AX-A2H4	1.02E+00	2.06E+00	2.38E+00	1.07E+00	1.27E+00	2.35E+00	1.34E+00	1.35E+00	4.04E+00	2.78E+00	1.26E+00
UCEC_TCGA-AX-A2H5	3.35E-01	2.31E+00	0.00E+00	1.78E+00	0.00E+00	8.83E-01	2.13E-01	0.00E+00	1.12E+00	1.17E+00	7.06E-01
UCEC_TCGA-AX-A2H7	8.17E-01	2.73E+00	1.63E+00	2.36E+00	1.06E+00	3.73E+00	1.43E+00	1.37E+00	2.82E+00	2.10E+00	8.79E-01
UCEC_TCGA-AX-A2H8	0.00E+00	1.27E+00	0.00E+00	1.19E+00	7.33E-01	1.68E+00	7.42E-01	1.00E-01	1.94E+00	8.49E-01	7.31E-01
UCEC_TCGA-AX-A2HA	1.77E+00	6.51E+00	1.03E+01	9.97E+00	5.48E+00	6.80E+00	7.19E+00	8.26E+00	5.13E+00	9.07E-01	1.93E+00
UCEC_TCGA-AX-A2HC	4.96E+02	1.32E+02	2.09E+00	6.41E+01	3.72E+02	2.90E+02	0.00E+00	3.49E+02	1.03E+01	1.97E+00	9.31E+00
UCEC_TCGA-AX-A2HD	5.20E+01	6.20E+01	4.13E+01	6.06E+01	1.49E+01	1.54E+02	2.04E+01	2.22E+02	5.17E-01	8.84E-01	1.02E+01
UCEC_TCGA-AX-A2HF	3.33E-01	5.86E-01	8.79E-01	4.52E-01	0.00E+00	8.62E-01	4.00E-01	2.00E-01	1.25E+00	1.00E+00	2.00E-01
UCEC_TCGA-AX-A2HG	1.60E+00	5.76E+00	6.05E+00	7.19E+00	2.36E+00	5.17E+00	3.45E+00	4.50E+00	4.21E+00	1.11E+00	1.42E+00
UCEC_TCGA-AX-A2HH	5.96E-01	1.55E+00	8.00E-01	1.19E+00	6.86E-01	2.06E+00	9.67E-01	9.36E-01	2.39E+00	7.75E-01	6.67E-01
UCEC_TCGA-AX-A2HJ	2.67E+00	7.63E+00	1.67E+01	8.86E+00	4.49E+00	1.07E+01	1.44E+01	4.86E+00	6.92E+00	0.00E+00	2.35E+00
UCEC_TCGA-AX-A2HK	5.33E-01	1.69E+00	1.40E+00	7.95E-01	1.08E+00	2.19E+00	2.13E-01	5.00E-01	1.19E+00	1.36E+00	3.06E-01
UCEC_TCGA-AX-A2IN	1.71E+00	8.07E+00	7.43E+00	7.09E+00	2.93E+00	4.08E+00	3.98E+00	2.94E+00	3.41E+00	4.82E-01	9.24E-01
UCEC_TCGA-AX-A2IO	1.65E+00	1.99E+00	0.00E+00	2.22E+00	3.82E+00	2.33E+00	1.00E-01	3.00E-01	3.13E+00	4.97E+00	8.36E-01
UCEC_TCGA-AX-A3FS	1.04E+00	4.09E+00	8.37E+00	7.01E+00	2.54E+00	9.22E+00	5.22E+00	7.67E-01	2.56E+00	1.19E+00	2.00E+00
UCEC_TCGA-AX-A3FT	2.94E+00	1.43E+01	8.03E+00	8.38E+00	6.53E+00	1.29E+01	9.48E+00	1.54E+01	4.94E+00	3.89E-01	2.47E+00
UCEC_TCGA-AX-A3FV	4.71E-01	1.48E+00	1.68E+00	9.89E-01	8.92E-01	6.74E-01	1.73E+00	1.49E+00	3.45E+00	1.52E+00	1.26E+00
UCEC_TCGA-AX-A3FW	5.04E-01	1.18E+00	1.01E+00	1.72E+00	6.57E-01	1.51E+00	7.12E-01	6.40E-01	1.69E+00	0.00E+00	4.48E-01
UCEC_TCGA-AX-A3FX	7.92E-01	1.09E+00	1.29E+00	9.07E-01	1.37E+00	1.86E+00	1.29E+00	7.00E-01	1.84E+00	1.74E+00	1.05E+00
UCEC_TCGA-AX-A3FZ	9.07E-01	1.30E+00	0.00E+00	1.34E+00	8.41E-01	1.30E+00	8.56E-01	6.18E-01	1.24E+00	8.94E-01	7.18E-01
UCEC_TCGA-AX-A3G1	3.89E-01	1.26E+00	1.94E+00	6.00E-01	7.30E-01	1.34E+00	1.08E+00	8.00E-01	1.56E+00	4.23E-01	6.05E-01
UCEC_TCGA-AX-A3G3	8.44E-01	2.29E+00	1.53E+00	2.00E+00	9.20E-01	3.73E+00	1.15E+00	1.18E+00	3.34E+00	1.81E+00	1.43E+00
UCEC_TCGA-AX-A3G4	0.00E+00	8.62E-01	1.13E+00	7.06E-01	5.67E-01	1.83E+00	1.12E+00	1.00E-01	2.02E+00	7.63E-01	4.42E-01
UCEC_TCGA-AX-A3G6	8.95E-01	1.53E+00	1.16E+00	6.57E-01	1.25E+00	1.97E+00	5.17E-01	5.16E-01	1.61E+00	7.33E-01	4.53E-01
UCEC_TCGA-AX-A3G7	6.90E-01	1.80E+00	4.90E-01	7.89E-01	1.00E-01	2.19E+00	0.00E+00	0.00E+00	1.78E+00	6.15E-01	4.73E-01
UCEC_TCGA-AX-A3G8	1.49E+00	8.21E+00	1.30E+01	1.43E+01	3.08E+00	8.23E+00	3.53E+00	1.64E+00	2.99E+00	9.94E-01	1.13E+00
UCEC_TCGA-AX-A3G9	2.53E+00	8.22E+00	1.01E+01	5.82E+00	4.12E+00	5.29E+00	2.66E+00	1.68E+00	3.90E+00	9.83E-01	1.91E+00
UCEC_TCGA-AX-A3GB	8.72E-01	2.83E+00	0.00E+00	1.05E+00	1.32E+00	1.61E+00	9.40E-01	2.67E-01	1.77E+00	0.00E+00	9.45E-01
UCEC_TCGA-AX-A3GI	0.00E+00	1.31E+00	1.38E+00	1.08E+00	6.19E-01	2.14E+00	5.26E-01	3.67E-01	1.18E+00	9.78E-01	1.14E+00
UCEC_TCGA-B5-A0JN	6.80E-01	9.36E-01	2.72E+00	1.11E+00	9.34E-01	2.16E+00	1.39E+00	5.63E-01	3.09E+00	2.23E+00	9.55E-01
UCEC_TCGA-B5-A0JS	4.48E-01	1.27E+00	1.20E+00	9.52E-01	5.93E-01	1.26E+00	4.73E-01	5.21E-01	6.33E-01	6.51E-01	7.86E-01
UCEC_TCGA-B5-A0JT	6.11E-01	1.44E+00	1.84E+00	5.86E-01	8.79E-01	1.17E+00	4.00E-01	0.00E+00	7.86E-01	7.90E-01	4.67E-01
UCEC_TCGA-B5-A0JU	1.43E+00	4.27E+00	9.56E+00	2.74E+00	2.24E+00	7.28E+00	2.35E+00	2.32E+00	4.14E+00	6.99E-01	7.95E-01
UCEC_TCGA-B5-A0JX	5.96E-01	1.85E+00	1.55E+00	2.67E-01	8.44E-01	2.17E+00	5.59E-01	9.12E-01	2.13E+00	1.15E+00	4.73E-01
UCEC_TCGA-B5-A0JY	6.43E+01	3.80E+01	1.95E+01	2.24E+01	1.91E+02	4.70E+01	2.12E+01	1.10E+02	3.27E+00	1.24E+00	8.16E+00
UCEC_TCGA-B5-A0K8	5.67E-01	1.31E+00	0.00E+00	2.00E-01	8.79E-01	9.68E-01	5.78E-01	4.67E-01	1.33E+00	1.57E+00	0.00E+00
UCEC_TCGA-B5-A0K9	2.35E+00	5.49E+00	7.95E+00	6.46E+00	3.03E+00	5.03E+00	2.41E+00	4.77E+00	4.22E+00	1.85E+00	1.75E+00
UCEC_TCGA-B5-A0KB	4.07E-01	9.34E-01	6.57E-01	0.00E+00	2.00E-01	1.20E+00	5.77E-01	3.79E-01	6.70E-01	4.90E-01	0.00E+00
UCEC_TCGA-B5-A11E	4.25E+01	3.12E+01	2.82E+01	2.88E+01	6.14E+01	1.36E+02	1.66E+01	1.29E+02	5.06E+00	2.56E+00	1.63E+01
UCEC_TCGA-B5-A11F	5.73E-01	1.44E+00	2.13E-01	0.00E+00	6.84E-01	1.83E+00	4.99E-01	6.80E-01	1.60E+00	8.46E-01	1.53E-01
UCEC_TCGA-B5-A11G	1.16E+00	3.86E+00	5.05E+00	4.46E+00	1.36E+00	5.35E+00	7.29E+00	9.17E-01	4.26E+00	8.75E-01	3.18E+00
UCEC_TCGA-B5-A11H	1.10E+00	6.67E+00	6.82E+00	1.22E+01	3.41E+00	6.99E+00	7.81E+00	9.87E-01	2.83E+00	0.00E+00	1.04E+00
UCEC_TCGA-B5-A11I	1.18E+00	1.51E+00	1.23E+00	8.56E-01	9.48E-01	1.98E+00	4.96E-01	1.09E+00	1.68E+00	1.01E+00	0.00E+00
UCEC_TCGA-B5-A11J	8.00E-01	6.25E+00	4.51E+00	6.18E+00	2.99E+00	2.38E+00	1.91E+00	1.63E+00	2.63E+00	1.40E+00	1.56E+00
UCEC_TCGA-B5-A11L	1.74E+00	2.08E+00	7.95E-01	1.63E+00	1.73E+00	2.45E+00	1.13E+00	1.20E+00	2.35E+00	1.33E+00	1.18E+00
UCEC_TCGA-B5-A11M	8.27E-01	1.46E+00	1.46E+00	1.20E+00	5.97E-01	1.14E+00	0.00E+00	0.00E+00	1.14E+00	1.63E-01	0.00E+00
UCEC_TCGA-B5-A11N	2.42E+01	8.55E+00	6.74E+00	5.60E+00	3.08E+01	7.86E+00	7.46E+00	6.34E+01	2.73E+00	1.33E+00	3.72E+00
UCEC_TCGA-B5-A11O	8.09E-01	2.09E+00	3.11E+00	1.61E+00	1.41E+00	2.45E+00	1.67E+00	0.00E+00	1.33E+00	0.00E+00	3.07E-01
UCEC_TCGA-B5-A11P	2.00E-01	1.54E+00	8.27E-01	1.66E+00	8.75E-01	2.36E+00	2.24E-01	7.86E-01	9.94E-01	1.10E+00	5.33E-01
UCEC_TCGA-B5-A11Q	6.96E-01	1.97E+00	4.96E-01	1.77E+00	8.06E-01	1.52E+00	0.00E+00	7.30E-01	1.17E+00	9.94E-01	6.00E-01
UCEC_TCGA-B5-A11R	1.28E+00	1.94E+00	2.77E+00	8.72E-01	8.43E+00	2.11E+00	3.00E-01	4.76E-01	2.24E+00	8.99E+00	1.13E+00
UCEC_TCGA-B5-A11S	0.00E+00	1.22E+00	7.06E-01	1.08E+00	6.36E-01	1.61E+00	0.00E+00	3.35E-01	1.16E+00	0.00E+00	0.00E+00
UCEC_TCGA-B5-A11U	1.18E+00	4.72E+00	9.07E+00	3.76E+00	1.76E+00	6.11E+00	2.16E+00	1.55E+00	1.22E+00	1.56E+00	6.67E-01
UCEC_TCGA-B5-A11V	6.53E-01	1.34E+00	6.63E-01	1.34E+00	1.18E+00	1.81E+00	5.47E-01	0.00E+00	2.07E+00	3.00E-01	4.94E-01
UCEC_TCGA-B5-A11W	7.77E-01	1.62E+00	0.00E+00	2.00E-01	1.19E+00	2.86E+00	9.17E-01	5.16E-01	1.65E+00	3.00E-01	0.00E+00
UCEC_TCGA-B5-A11X	0.00E+00	1.27E+00	9.09E-01	6.05E-01	8.41E-01	1.30E+00	8.94E-01	0.00E+00	1.57E+00	8.54E-01	4.52E-01
UCEC_TCGA-B5-A11Y	8.30E-01	9.07E+00	5.14E+00	9.17E+00	2.88E+00	0.00E+00	4.86E+00	1.87E+00	1.73E+00	0.00E+00	1.10E+00
UCEC_TCGA-B5-A11Z	4.07E-01	2.85E+00	0.00E+00	9.78E-01	6.40E-01	1.65E+00	6.46E-01	1.03E+00	1.54E+00	1.19E+00	4.58E-01
UCEC_TCGA-B5-A121	9.71E-01	9.98E-01	4.16E-01	6.37E-01	7.12E-01	1.19E+00	5.33E-01	5.17E-01	8.97E-01	6.29E-01	2.00E-01
UCEC_TCGA-B5-A1MR	1.02E+02	2.27E+01	2.84E+00	1.62E+01	1.31E+02	2.09E+01	1.42E+01	2.37E+02	2.44E+00	1.57E+00	2.16E+01
UCEC_TCGA-B5-A1MS	8.46E-01	1.49E+00	9.00E-01	1.10E+00	6.00E-01	1.43E+00	4.00E-01	1.66E+00	1.08E+00	8.31E-01	0.00E+00
UCEC_TCGA-B5-A1MU	5.12E-01	1.61E+00	1.71E+00	0.00E+00	6.18E-01	1.23E+00	0.00E+00	7.67E-01	1.14E+00	0.00E+00	0.00E+00
UCEC_TCGA-B5-A1MV	6.67E-01	1.69E+00	1.35E+00	1.61E+00	4.58E-01	2.50E+00	7.33E-01	1.11E+00	2.04E+00	6.96E-01	4.27E-01
UCEC_TCGA-B5-A1MW	1.05E+00	5.86E+00	5.89E+00	2.94E+00	1.93E+00	3.70E+00	8.44E+00	1.94E+00	6.04E+00	7.95E-01	3.51E+00
UCEC_TCGA-B5-A1MX	5.84E+01	0.00E+00	5.17E+01	2.14E+01	5.15E+00	1.05E+02	1.93E+01	2.10E+02	3.24E+00	9.19E-01	1.07E+01
UCEC_TCGA-B5-A1MY	5.21E-01	1.01E+00	0.00E+00	1.81E+00	4.67E-01	1.26E+00	1.85E+00	1.17E+00	2.47E+00	7.46E-01	0.00E+00
UCEC_TCGA-B5-A1MZ	4.90E-01	1.13E+00	0.00E+00	0.00E+00	1.26E+00	1.93E+00	7.77E-01	0.00E+00	1.55E+00	1.28E+00	0.00E+00
UCEC_TCGA-B5-A1N2	9.43E-01	1.06E+00	1.59E+00	1.59E+00	1.65E+00	3.24E+00	2.12E+00	2.64E+00	2.85E+00	1.99E+00	2.91E-01
