Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
RNF168_boot.68	1.86E-01	0.00E+00	8.42E-02	1.66E-01	3.31E-02	6.54E-02	3.83E-28	5.30E-02	1.61E-26
RNF168_boot.69	1.67E-26	6.35E-16	2.38E-01	1.34E-01	1.71E-03	1.63E-26	4.16E-02	1.97E-01	3.65E-02
RNF168_boot.70	4.68E-02	1.74E-01	4.84E-02	7.25E-02	6.70E-02	1.19E-01	5.83E-02	4.81E-02	1.18E-61
RNF168_boot.71	1.83E-26	2.60E-03	3.74E-01	9.73E-02	6.94E-03	2.02E-26	1.70E-02	2.12E-01	4.09E-02
RNF168_boot.72	1.67E-26	6.71E-09	2.33E-01	1.26E-01	3.15E-03	1.60E-26	3.22E-02	1.95E-01	3.69E-02
RNF168_boot.73	1.20E-01	2.39E-02	1.60E-01	0.00E+00	1.77E-02	4.14E-02	8.09E-02	8.69E-02	1.85E-01
RNF168_boot.74	1.91E-26	1.41E-14	2.68E-01	1.35E-01	9.56E-03	1.63E-26	3.65E-02	1.97E-01	4.21E-02
RNF168_boot.75	1.38E-01	2.76E-25	1.61E-01	9.22E-27	1.59E-02	7.00E-02	8.20E-02	8.51E-02	1.85E-01
RNF168_boot.76	3.08E-02	1.70E-01	4.56E-02	7.20E-02	6.06E-02	1.19E-01	6.64E-02	4.54E-02	0.00E+00
RNF168_boot.77	2.08E-01	0.00E+00	1.22E-01	1.60E-01	2.63E-02	5.91E-02	3.87E-27	4.33E-02	1.17E-26
RNF168_boot.78	1.45E-01	4.27E-04	1.88E-01	3.97E-27	1.57E-02	8.34E-02	9.09E-02	7.69E-02	2.08E-01
RNF168_boot.79	4.21E-02	1.75E-01	5.43E-02	7.51E-02	6.49E-02	1.20E-01	6.26E-02	4.16E-02	1.40E-60
RNF168_boot.80	2.11E-26	1.94E-11	2.35E-01	1.39E-01	4.38E-04	1.59E-26	4.38E-02	1.92E-01	3.40E-02
RNF168_boot.81	1.43E-01	5.02E-02	1.70E-01	0.00E+00	2.54E-02	7.47E-02	8.35E-02	7.95E-02	2.37E-01
RNF168_boot.82	1.96E-01	0.00E+00	8.25E-02	1.66E-01	4.78E-02	5.27E-02	0.00E+00	1.37E-01	1.75E-26
RNF168_boot.83	1.91E-01	0.00E+00	7.91E-02	1.62E-01	2.91E-02	6.00E-02	4.30E-27	4.48E-02	1.24E-26
RNF168_boot.84	1.25E-01	4.54E-02	1.63E-01	7.21E-27	9.80E-03	4.51E-02	8.23E-02	8.56E-02	1.70E-01
RNF168_boot.85	1.80E-01	0.00E+00	7.37E-02	1.55E-01	2.49E-02	5.29E-02	3.25E-27	5.27E-02	1.21E-26
RNF168_boot.86	4.00E-02	1.69E-01	3.99E-02	7.06E-02	6.45E-02	1.23E-01	6.17E-02	5.12E-02	1.27E-63
RNF168_boot.87	1.69E-01	0.00E+00	6.70E-02	1.53E-01	2.87E-02	5.47E-02	3.52E-27	4.81E-02	1.14E-26
RNF168_boot.88	4.22E-02	1.73E-01	4.71E-02	6.95E-02	7.27E-02	1.12E-01	5.37E-02	4.95E-02	6.31E-29
RNF168_boot.89	3.06E-02	1.84E-01	4.85E-02	6.61E-02	8.48E-02	9.95E-02	4.62E-02	4.32E-02	1.67E-26
RNF168_boot.90	1.83E-01	0.00E+00	8.45E-02	1.66E-01	4.91E-02	5.29E-02	0.00E+00	4.50E-02	1.25E-26
RNF168_boot.91	3.29E-02	1.70E-01	4.98E-02	7.92E-02	5.89E-02	1.24E-01	7.52E-02	4.84E-02	0.00E+00
RNF168_boot.92	1.23E-01	7.37E-02	1.37E-01	0.00E+00	2.37E-02	4.51E-02	7.45E-02	9.36E-02	1.86E-01
RNF168_boot.93	1.97E-01	1.37E-02	8.47E-02	1.69E-01	4.56E-02	5.54E-02	0.00E+00	1.27E-01	1.67E-26
RNF168_boot.94	1.83E-26	2.97E-16	2.76E-01	1.06E-01	5.48E-03	1.60E-26	2.69E-02	1.99E-01	3.79E-02
RNF168_boot.95	1.81E-26	2.19E-16	2.49E-01	1.04E-01	3.82E-03	1.63E-26	3.35E-02	2.02E-01	3.78E-02
RNF168_boot.96	1.79E-26	2.69E-18	2.83E-01	1.06E-01	1.05E-02	1.59E-26	1.74E-02	2.03E-01	4.26E-02
RNF168_boot.97	4.82E-02	1.73E-01	4.21E-02	7.35E-02	6.39E-02	1.26E-01	6.14E-02	5.08E-02	6.97E-63
RNF168_boot.98	1.92E-01	0.00E+00	8.18E-02	1.65E-01	4.88E-02	4.63E-02	4.44E-27	4.58E-02	1.11E-26
RNF168_boot.99	4.12E-02	1.69E-01	5.04E-02	7.89E-02	5.94E-02	1.22E-01	7.29E-02	5.53E-02	0.00E+00
RNF168_boot.100	1.14E-01	3.57E-02	1.68E-01	8.41E-27	1.53E-02	3.99E-02	8.29E-02	8.28E-02	1.89E-01
RNF168_boot.101	1.83E-01	0.00E+00	7.20E-02	1.53E-01	2.88E-02	5.32E-02	6.65E-03	5.13E-02	1.29E-26
RNF168_boot.102	1.96E-02	4.61E-02	5.13E-02	1.69E-02	9.08E-02	1.51E-01	1.57E-01	5.92E-02	1.59E-01
RNF168_boot.103	8.61E-02	4.24E-24	1.55E-01	6.08E-02	2.17E-01	1.67E-26	1.92E-01	3.52E-02	1.67E-26
RNF168_boot.104	7.45E-02	1.19E-01	2.58E-02	2.54E-02	3.02E-02	1.19E-01	4.05E-02	1.05E-01	4.43E-02
RNF168_boot.105	1.22E-01	0.00E+00	4.91E-02	7.56E-02	1.60E-02	0.00E+00	1.49E-01	6.40E-02	9.74E-02
RNF168_boot.106	1.06E-01	5.79E-105	6.40E-02	8.20E-02	0.00E+00	5.85E-97	1.33E-01	7.81E-02	1.12E-01
RNF168_boot.107	1.87E-01	0.00E+00	8.49E-02	1.65E-01	3.46E-02	6.19E-02	2.31E-28	5.06E-02	1.46E-26
RNF168_boot.108	3.26E-02	1.79E-01	4.48E-02	6.64E-02	7.76E-02	1.07E-01	5.13E-02	4.19E-02	1.67E-26
RNF168_boot.109	4.54E-02	1.75E-01	4.85E-02	7.41E-02	6.55E-02	1.20E-01	6.06E-02	4.43E-02	4.82E-63
RNF168_boot.110	1.71E-26	5.80E-22	1.34E-01	1.31E-01	4.96E-03	1.63E-26	3.27E-02	1.95E-01	3.93E-02
RNF168_boot.111	1.23E-01	7.40E-19	1.52E-01	4.76E-27	9.02E-03	4.53E-02	7.69E-02	8.84E-02	1.67E-01
RNF168_boot.112	7.71E-02	0.00E+00	4.70E-01	1.77E-01	1.10E-01	0.00E+00	6.26E-09	1.55E-01	1.60E-02
RNF168_boot.113	8.86E-02	4.45E-02	1.33E-01	5.83E-02	1.72E-01	0.00E+00	1.26E-01	4.02E-02	3.80E-26
RNF168_boot.114	1.08E-01	7.56E-02	1.23E-01	5.38E-02	1.32E-01	1.73E-57	8.94E-02	3.16E-02	9.63E-27
RNF168_boot.115	7.95E-02	0.00E+00	2.60E-01	1.15E-01	1.51E-01	0.00E+00	9.68E-02	1.67E-01	1.82E-02
RNF168_boot.116	1.15E-01	5.11E-08	1.63E-01	6.03E-02	2.20E-01	1.67E-26	2.14E-01	3.57E-02	1.67E-26
RNF168_boot.117	1.08E-01	5.85E-02	1.29E-01	5.37E-02	1.37E-01	1.41E-19	1.09E-01	3.60E-02	2.29E-24
RNF168_boot.118	1.08E-01	3.07E-02	1.36E-01	5.13E-02	1.69E-01	1.67E-26	1.36E-01	3.88E-02	1.67E-26
RNF168_boot.119	1.08E-01	8.86E-02	1.52E-01	5.69E-02	2.11E-01	1.67E-26	1.27E-01	3.38E-02	2.20E-28
RNF168_boot.120	1.17E-01	5.82E-02	1.25E-01	5.38E-02	1.63E-01	4.20E-32	1.10E-01	3.76E-02	6.88E-25
RNF168_boot.121	1.15E-01	8.16E-02	1.50E-01	5.18E-02	1.97E-01	1.67E-26	1.35E-01	3.78E-02	1.67E-26
RNF168_boot.122	1.19E-01	5.87E-02	1.50E-01	4.84E-02	1.74E-01	4.29E-28	1.42E-01	3.59E-02	2.53E-26
RNF168_boot.123	8.09E-02	5.65E-76	2.53E-01	1.19E-01	1.68E-01	0.00E+00	1.08E-01	1.73E-01	1.01E-02
RNF168_boot.124	7.97E-02	2.28E-02	3.04E-01	1.14E-01	1.55E-01	0.00E+00	9.23E-02	1.64E-01	1.93E-02
RNF168_boot.125	1.10E-01	7.71E-02	1.23E-01	5.66E-02	1.59E-01	6.51E-16	8.91E-02	3.27E-02	8.64E-04
RNF168_boot.126	9.53E-02	1.07E-02	4.86E-01	1.34E-01	1.07E-01	0.00E+00	1.99E-02	1.63E-01	2.13E-03
RNF168_boot.127	8.42E-02	0.00E+00	2.33E-01	1.24E-01	1.34E-01	0.00E+00	8.91E-02	1.76E-01	2.06E-02
RNF168_boot.128	7.71E-02	9.51E-03	3.83E-01	1.08E-01	1.67E-01	0.00E+00	1.26E-01	1.62E-01	1.15E-02
RNF168_boot.129	7.92E-02	1.53E-98	2.48E-01	1.12E-01	1.65E-01	0.00E+00	9.99E-02	1.67E-01	1.08E-02
RNF168_boot.130	8.63E-02	0.00E+00	2.02E-01	1.19E-01	1.45E-01	0.00E+00	1.23E-01	1.71E-01	0.00E+00
RNF168_boot.131	9.84E-02	7.23E-02	1.41E-01	5.17E-02	1.71E-01	1.67E-26	1.10E-01	2.64E-02	1.67E-26
RNF168_boot.132	8.16E-02	4.42E-03	2.61E-01	1.25E-01	1.63E-01	0.00E+00	1.45E-01	1.69E-01	1.87E-02
RNF168_boot.133	9.10E-02	2.42E-02	1.33E-01	5.99E-02	1.48E-01	1.67E-26	1.41E-01	3.67E-02	1.67E-26
RNF168_boot.134	1.08E-01	6.71E-02	1.09E-01	6.22E-02	1.15E-01	2.00E-64	8.92E-02	3.32E-02	1.24E-03
RNF168_boot.135	8.26E-02	0.00E+00	3.18E-01	1.14E-01	1.66E-01	0.00E+00	9.84E-02	1.63E-01	3.00E-03
RNF168_boot.136	8.92E-02	0.00E+00	1.88E-01	1.25E-01	1.24E-01	0.00E+00	1.06E-01	1.66E-01	8.05E-03
RNF168_boot.137	8.79E-02	1.67E-26	1.49E-01	6.09E-02	1.86E-01	1.67E-26	1.97E-01	2.85E-02	2.17E-26
RNF168_boot.138	8.78E-02	7.16E-02	1.43E-01	5.68E-02	2.01E-01	1.59E-32	1.15E-01	3.16E-02	2.66E-26
RNF168_boot.139	1.06E-01	4.27E-02	1.21E-01	5.55E-02	1.28E-01	1.98E-126	1.18E-01	3.05E-02	0.00E+00
RNF168_boot.140	1.08E-01	3.67E-02	1.40E-01	4.90E-02	2.00E-01	1.67E-26	1.47E-01	3.63E-02	1.67E-26
RNF168_boot.141	8.34E-02	2.89E-44	2.61E-01	1.21E-01	1.71E-01	0.00E+00	1.09E-01	1.80E-01	7.51E-03
RNF168_boot.142	8.76E-02	3.69E-02	1.26E-01	6.11E-02	1.53E-01	1.43E-110	1.26E-01	3.18E-02	6.14E-32
RNF168_boot.143	8.63E-02	2.51E-02	3.38E-01	1.23E-01	1.56E-01	0.00E+00	1.01E-01	1.69E-01	1.50E-02
RNF168_boot.144	9.41E-02	7.58E-02	1.22E-01	6.25E-02	1.29E-01	1.04E-143	8.93E-02	4.07E-02	0.00E+00
RNF168_boot.145	8.03E-02	7.54E-03	4.98E-01	1.49E-01	6.09E-02	0.00E+00	4.99E-02	1.53E-01	5.94E-03
RNF168_boot.146	2.01E-01	4.35E-02	2.19E-01	5.03E-02	3.46E-01	2.11E-26	2.19E-01	2.77E-02	4.92E-27
RNF168_boot.147	1.35E-01	5.89E-02	1.79E-01	5.11E-02	2.71E-01	1.67E-26	1.95E-01	2.73E-02	1.67E-26
RNF168_boot.148	8.00E-02	0.00E+00	1.92E-01	1.13E-01	1.50E-01	0.00E+00	1.15E-01	1.65E-01	6.29E-03
RNF168_boot.149	1.06E-01	3.64E-02	1.27E-01	5.53E-02	1.37E-01	1.90E-80	1.23E-01	3.03E-02	1.79E-34
RNF168_boot.150	1.10E-01	8.24E-02	1.37E-01	5.12E-02	1.80E-01	5.56E-64	9.46E-02	3.16E-02	7.72E-27
RNF168_boot.151	8.03E-02	0.00E+00	2.03E-01	1.11E-01	1.54E-01	0.00E+00	1.15E-01	1.59E-01	0.00E+00
RNF168_boot.152	8.39E-02	0.00E+00	2.05E-01	1.22E-01	1.41E-01	0.00E+00	1.26E-01	1.65E-01	1.01E-02
RNF168_boot.153	9.82E-02	4.81E-02	1.17E-01	6.18E-02	1.22E-01	4.36E-62	1.09E-01	3.39E-02	5.55E-03
RNF168_boot.154	7.53E-02	0.00E+00	3.11E-01	1.07E-01	1.60E-01	0.00E+00	9.38E-02	1.53E-01	3.12E-03
RNF168_boot.155	9.80E-02	6.51E-02	1.11E-01	6.26E-02	1.46E-01	1.11E-148	8.89E-02	3.24E-02	9.53E-03
RNF168_boot.156	9.99E-02	6.38E-02	1.03E-01	6.41E-02	1.16E-01	1.16E-33	8.60E-02	3.04E-02	7.64E-03
RNF168_boot.157	9.86E-02	7.07E-02	1.10E-01	6.29E-02	1.14E-01	6.66E-40	9.14E-02	3.09E-02	8.47E-03
RNF168_boot.158	9.64E-02	7.22E-02	1.19E-01	6.12E-02	1.60E-01	5.86E-133	8.68E-02	2.91E-02	1.07E-02
RNF168_boot.159	9.90E-02	7.10E-02	1.11E-01	6.03E-02	1.47E-01	2.11E-107	8.59E-02	3.36E-02	5.12E-03
RNF168_boot.160	8.02E-02	0.00E+00	1.89E-01	1.14E-01	1.33E-01	0.00E+00	1.16E-01	1.55E-01	0.00E+00
RNF168_boot.161	1.06E-01	6.32E-02	9.83E-02	7.07E-02	1.05E-01	4.43E-70	8.54E-02	2.93E-02	9.62E-03
RNF168_boot.162	7.84E-02	0.00E+00	2.20E-01	1.10E-01	1.47E-01	0.00E+00	1.08E-01	1.57E-01	0.00E+00
RNF168_boot.163	9.59E-02	7.24E-02	1.21E-01	6.06E-02	1.32E-01	0.00E+00	8.92E-02	3.21E-02	9.13E-03
RNF168_boot.164	9.53E-02	7.04E-02	1.16E-01	6.15E-02	1.27E-01	1.55E-123	8.81E-02	2.79E-02	8.90E-03
RNF168_boot.165	9.47E-02	4.63E-02	1.26E-01	5.87E-02	1.86E-01	0.00E+00	1.18E-01	3.69E-02	6.49E-03
RNF168_boot.166	9.47E-02	4.51E-02	1.24E-01	5.86E-02	1.41E-01	0.00E+00	1.14E-01	3.26E-02	6.28E-03
RNF168_boot.167	7.40E-02	0.00E+00	3.04E-01	1.06E-01	1.59E-01	0.00E+00	9.42E-02	1.52E-01	2.30E-03
RNF168_boot.168	1.01E-01	6.59E-02	1.09E-01	6.69E-02	1.31E-01	2.45E-12	8.79E-02	2.73E-02	1.29E-02
RNF168_boot.169	8.25E-02	0.00E+00	3.56E-01	1.50E-01	2.13E-01	0.00E+00	7.47E-02	1.46E-01	3.98E-03
RNF168_boot.170	7.94E-02	0.00E+00	1.91E-01	1.13E-01	1.33E-01	0.00E+00	1.18E-01	1.52E-01	2.60E-04
RNF168_boot.171	1.01E-01	6.53E-02	1.04E-01	6.62E-02	1.12E-01	2.07E-92	8.68E-02	3.05E-02	1.01E-02
RNF168_boot.172	9.82E-02	6.36E-02	1.03E-01	6.86E-02	1.13E-01	9.41E-26	8.47E-02	2.41E-02	1.20E-02
RNF168_boot.173	7.60E-02	0.00E+00	1.86E-01	1.12E-01	1.32E-01	0.00E+00	1.09E-01	1.55E-01	9.06E-03
RNF168_boot.174	9.60E-02	6.36E-02	1.08E-01	6.34E-02	1.32E-01	0.00E+00	8.71E-02	2.91E-02	9.94E-03
RNF168_boot.175	7.76E-02	0.00E+00	2.17E-01	1.10E-01	1.46E-01	0.00E+00	1.08E-01	1.56E-01	0.00E+00
RNF168_boot.176	9.37E-02	4.35E-02	1.27E-01	5.93E-02	1.48E-01	0.00E+00	1.16E-01	3.09E-02	7.84E-03
RNF168_boot.177	7.53E-02	0.00E+00	2.30E-01	1.07E-01	1.49E-01	0.00E+00	9.50E-02	1.50E-01	7.45E-04
RNF168_boot.178	6.88E-02	0.00E+00	3.12E-01	1.04E-01	1.63E-01	0.00E+00	9.81E-02	1.48E-01	4.97E-03
RNF168_boot.179	7.90E-02	0.00E+00	2.04E-01	1.13E-01	1.35E-01	0.00E+00	1.02E-01	1.56E-01	1.89E-04
RNF168_boot.180	8.02E-02	0.00E+00	1.87E-01	1.14E-01	1.30E-01	0.00E+00	1.15E-01	1.54E-01	0.00E+00
RNF168_boot.181	8.13E-02	0.00E+00	1.87E-01	1.15E-01	1.29E-01	0.00E+00	1.13E-01	1.54E-01	2.85E-03
RNF168_boot.182	9.43E-02	4.66E-02	1.24E-01	5.95E-02	1.42E-01	0.00E+00	1.12E-01	2.82E-02	9.20E-03
RNF168_boot.183	9.73E-02	6.48E-02	1.11E-01	6.16E-02	1.45E-01	0.00E+00	8.92E-02	3.48E-02	6.25E-03
RNF168_boot.184	7.01E-02	0.00E+00	2.44E-01	1.05E-01	1.62E-01	0.00E+00	1.04E-01	1.51E-01	6.84E-04
RNF168_boot.185	7.32E-02	0.00E+00	2.27E-01	1.08E-01	1.59E-01	0.00E+00	1.32E-01	1.57E-01	4.41E-03
RNF168_boot.186	7.65E-02	0.00E+00	2.38E-01	1.08E-01	1.52E-01	0.00E+00	9.49E-02	1.50E-01	0.00E+00
RNF168_boot.187	9.92E-02	4.94E-02	1.18E-01	6.08E-02	1.61E-01	9.75E-23	1.06E-01	3.03E-02	9.17E-03
RNF168_boot.188	9.79E-02	5.42E-02	1.13E-01	6.14E-02	1.23E-01	5.88E-04	1.01E-01	2.74E-02	8.49E-03
RNF168_boot.189	7.44E-02	0.00E+00	3.14E-01	1.07E-01	1.58E-01	0.00E+00	9.98E-02	1.55E-01	3.39E-03
RNF168_boot.190	9.33E-02	7.03E-02	1.18E-01	6.03E-02	1.58E-01	0.00E+00	8.80E-02	3.06E-02	7.40E-03
RNF168_boot.191	7.32E-02	0.00E+00	2.39E-01	1.05E-01	1.57E-01	0.00E+00	1.25E-01	1.49E-01	1.55E-03
RNF168_boot.192	7.53E-02	0.00E+00	2.26E-01	1.11E-01	1.43E-01	0.00E+00	9.74E-02	1.52E-01	2.99E-03
RNF168_boot.193	9.96E-02	4.89E-02	1.15E-01	5.99E-02	1.56E-01	4.44E-81	1.07E-01	3.34E-02	6.61E-03
