Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
MSH6_3_multinomial_train2.19	1.44E-01	2.01E-03	1.45E-01	2.97E-03	3.62E-03	2.36E-02
MSH6_3_multinomial_train2.20	1.43E-01	6.73E-26	1.44E-01	4.69E-03	4.23E-03	2.34E-02
MSH6_3_multinomial_train2.21	1.45E-01	3.60E-04	1.47E-01	3.26E-03	1.53E-26	2.37E-02
MSH6_3_multinomial_train2.22	1.45E-01	1.34E-21	1.47E-01	3.01E-03	1.29E-03	2.48E-02
MSH6_3_multinomial_train2.23	1.42E-01	5.49E-03	1.45E-01	2.17E-03	1.53E-26	2.34E-02
MSH6_2_multinomial_train2.19	1.41E-01	7.31E-03	1.42E-01	2.89E-03	9.90E-03	2.66E-02
MSH6_2_multinomial_train2.20	1.42E-01	1.59E-03	1.43E-01	4.66E-03	4.81E-03	2.59E-02
MSH6_2_multinomial_train2.21	1.44E-01	7.37E-03	1.46E-01	5.60E-03	4.14E-03	2.70E-02
MSH6_3_multinomial_train2.24	1.46E-01	3.00E-03	1.48E-01	3.45E-03	3.29E-17	2.47E-02
MSH6_2_multinomial_train2.22	1.46E-01	4.40E-03	1.49E-01	4.01E-03	1.52E-08	2.57E-02
MSH6_2_multinomial_train2.23	1.42E-01	7.62E-03	1.45E-01	4.32E-03	1.53E-26	2.56E-02
MSH6_2_multinomial_train2.24	1.42E-01	7.88E-03	1.44E-01	4.06E-03	8.83E-04	2.64E-02
MSH6_2_multinomial_train2.25	1.40E-01	5.48E-03	1.42E-01	4.65E-03	7.23E-03	2.56E-02
MSH6_2_multinomial_train2.26	1.40E-01	7.09E-03	1.41E-01	3.31E-03	1.10E-02	2.71E-02
MSH6_3_multinomial_train2.25	1.42E-01	9.25E-03	1.44E-01	1.12E-03	1.53E-26	2.39E-02
MSH6_3_multinomial_train2.26	1.43E-01	3.32E-19	1.45E-01	5.68E-03	1.05E-16	2.49E-02
MSH6_2_multinomial_train2.27	1.40E-01	4.65E-03	1.40E-01	5.14E-03	7.11E-03	2.54E-02
MSH6_2_multinomial_train2.28	1.40E-01	3.82E-03	1.40E-01	4.27E-03	8.76E-03	2.56E-02
MSH6_2_multinomial_train2.29	1.41E-01	4.57E-03	1.43E-01	4.59E-03	1.53E-26	2.48E-02
MSH6_3_multinomial_train2.27	1.42E-01	1.00E-03	1.43E-01	4.13E-03	5.36E-03	2.46E-02
MSH6_2_multinomial_train2.30	1.45E-01	1.34E-16	1.46E-01	2.70E-03	1.53E-03	2.60E-02
MSH6_3_multinomial_train2.28	1.41E-01	1.53E-26	1.41E-01	3.66E-03	4.91E-03	2.51E-02
MSH6_3_multinomial_train2.29	1.45E-01	1.43E-17	1.47E-01	3.11E-03	1.84E-26	2.44E-02
MSH6_2_multinomial_train2.31	1.41E-01	3.47E-03	1.42E-01	4.89E-03	4.30E-03	2.53E-02
MSH6_2_multinomial_train2.32	1.35E-01	9.83E-03	1.38E-01	4.54E-03	1.41E-13	2.74E-02
MSH6_2_multinomial_train2.33	1.45E-01	3.87E-03	1.47E-01	4.77E-03	1.35E-25	2.50E-02
MSH6_3_multinomial_train2.30	1.39E-01	1.83E-03	1.41E-01	4.75E-03	1.53E-26	2.42E-02
MSH6_3_multinomial_train2.31	1.44E-01	1.53E-26	1.46E-01	3.33E-03	1.53E-26	2.35E-02
MSH6_2_multinomial_train2.34	1.49E-01	1.44E-03	1.51E-01	4.93E-03	1.71E-03	2.66E-02
MSH6_2_multinomial_train2.35	1.41E-01	4.43E-03	1.42E-01	4.01E-03	7.29E-03	2.65E-02
MSH6_3_multinomial_train2.32	1.39E-01	1.02E-03	1.41E-01	2.99E-03	3.02E-07	2.32E-02
MSH6_3_multinomial_train2.33	1.47E-01	1.38E-03	1.49E-01	2.63E-03	1.53E-26	2.41E-02
MSH6_3_multinomial_train2.34	1.43E-01	8.92E-25	1.45E-01	2.97E-03	7.66E-06	2.38E-02
MSH6_3_multinomial_train2.35	1.41E-01	1.17E-03	1.43E-01	3.65E-03	1.75E-26	2.38E-02
MSH6_2_multinomial_train2.36	1.48E-01	5.50E-03	1.51E-01	5.35E-03	1.37E-03	2.74E-02
MSH6_3_multinomial_train2.36	1.43E-01	1.53E-26	1.45E-01	2.85E-03	1.53E-26	2.42E-02
MSH6_3_multinomial_train2.37	1.44E-01	8.90E-04	1.46E-01	2.67E-03	1.53E-26	2.30E-02
MSH6_3_multinomial_train2.38	1.46E-01	1.53E-26	1.48E-01	2.67E-03	7.62E-04	2.48E-02
MSH6_3_multinomial_train2.39	1.46E-01	1.69E-11	1.48E-01	3.56E-03	1.53E-26	2.39E-02
MSH6_3_multinomial_train2.40	1.43E-01	1.06E-13	1.45E-01	5.00E-03	5.20E-04	2.51E-02
MSH6_3_multinomial_train2.41	1.44E-01	1.52E-26	1.46E-01	4.00E-03	6.67E-18	2.30E-02
MSH6_2_multinomial_train2.37	1.46E-01	1.53E-26	1.48E-01	6.38E-03	9.67E-19	2.48E-02
MSH6_3_multinomial_train2.42	1.44E-01	2.41E-03	1.46E-01	2.84E-03	1.53E-26	2.40E-02
MSH6_3_multinomial_train2.43	1.48E-01	1.51E-03	1.49E-01	3.18E-03	1.53E-26	2.43E-02
MSH6_2_multinomial_train2.38	1.44E-01	2.62E-03	1.46E-01	5.27E-03	1.50E-26	2.47E-02
MSH6_2_multinomial_train2.39	1.40E-01	3.56E-03	1.41E-01	4.61E-03	7.17E-03	2.55E-02
MSH6_2_multinomial_train2.40	1.37E-01	5.30E-03	1.39E-01	3.52E-03	5.05E-03	2.63E-02
MSH6_2_multinomial_train2.41	1.48E-01	1.69E-03	1.50E-01	5.51E-03	5.01E-03	2.51E-02
MSH6_3_multinomial_train2.44	1.42E-01	5.91E-04	1.44E-01	4.49E-03	1.50E-26	2.46E-02
MSH6_2_multinomial_train2.42	1.40E-01	3.54E-03	1.41E-01	5.29E-03	6.82E-03	2.60E-02
MSH6_3_multinomial_train2.45	1.44E-01	1.53E-26	1.44E-01	3.18E-03	4.77E-03	2.51E-02
MSH6_3_multinomial_train2.46	1.43E-01	1.53E-26	1.45E-01	5.00E-03	1.53E-26	2.32E-02
MSH6_2_multinomial_train2.43	1.47E-01	4.51E-03	1.49E-01	4.30E-03	4.15E-07	2.53E-02
MSH6_2_multinomial_train2.44	1.44E-01	1.30E-03	1.46E-01	6.28E-03	1.53E-26	2.55E-02
MSH6_3_multinomial_train2.47	1.45E-01	6.62E-05	1.46E-01	4.92E-03	1.53E-26	2.45E-02
MSH6_2_multinomial_train2.45	1.40E-01	2.50E-03	1.40E-01	4.30E-03	1.07E-02	2.53E-02
MSH6_2_multinomial_train2.46	1.44E-01	1.50E-03	1.45E-01	4.87E-03	5.90E-03	2.59E-02
MSH6_3_multinomial_train2.48	1.44E-01	1.53E-26	1.46E-01	3.01E-03	1.53E-26	2.39E-02
MSH6_2_multinomial_train2.47	1.48E-01	5.16E-03	1.50E-01	5.34E-03	2.78E-25	2.57E-02
MSH6_3_multinomial_train2.49	1.46E-01	1.53E-26	1.48E-01	5.06E-03	1.53E-26	2.43E-02
PMS1_1_multinomial_train2	3.43E-02	5.91E-02	9.01E-03	7.61E-03	4.67E-02	3.76E-02
PMS1_1_multinomial_train2.1	3.72E-02	5.43E-02	1.50E-02	9.07E-03	3.59E-02	3.32E-02
PMS1_1_multinomial_train2.2	3.38E-02	6.05E-02	1.75E-05	5.24E-03	5.32E-02	3.84E-02
PMS1_1_multinomial_train2.3	3.79E-02	5.95E-02	4.72E-03	1.15E-02	4.61E-02	3.72E-02
PMS1_1_multinomial_train2.4	4.30E-02	6.40E-02	9.32E-03	3.27E-48	5.13E-02	3.91E-02
PMS1_1_multinomial_train2.5	3.33E-02	5.73E-02	5.66E-03	8.34E-03	4.37E-02	3.60E-02
PMS1_1_multinomial_train2.6	3.66E-02	5.91E-02	1.13E-02	1.38E-12	4.86E-02	3.93E-02
PMS1_1_multinomial_train2.7	4.04E-02	5.74E-02	1.50E-02	2.95E-03	4.16E-02	3.89E-02
PMS1_1_multinomial_train2.8	3.85E-02	6.01E-02	1.12E-02	3.71E-03	5.18E-02	3.64E-02
PMS1_1_multinomial_train2.9	3.58E-02	5.94E-02	6.79E-03	5.64E-03	4.82E-02	3.74E-02
PMS1_1_multinomial_train2.10	4.82E-02	6.72E-02	1.23E-02	5.50E-40	5.12E-02	3.92E-02
PMS1_1_multinomial_train2.11	3.73E-02	5.67E-02	8.89E-03	1.37E-03	4.60E-02	3.89E-02
PMS1_1_multinomial_train2.12	4.27E-02	6.44E-02	1.13E-02	1.40E-69	4.90E-02	3.71E-02
PMS1_1_multinomial_train2.13	3.83E-02	5.53E-02	9.94E-03	7.42E-03	4.04E-02	3.58E-02
PMS1_1_multinomial_train2.14	4.02E-02	6.00E-02	1.18E-02	9.70E-50	4.26E-02	4.16E-02
PMS1_1_multinomial_train2.15	3.19E-02	6.05E-02	3.62E-08	8.31E-78	4.83E-02	3.90E-02
PMS1_1_multinomial_train2.16	3.95E-02	6.13E-02	1.23E-02	1.08E-159	4.98E-02	3.79E-02
PMS1_1_multinomial_train2.17	2.85E-02	5.54E-02	8.78E-03	1.44E-02	3.78E-02	3.26E-02
PMS1_1_multinomial_train2.18	3.94E-02	5.47E-02	1.35E-02	1.28E-02	3.55E-02	3.38E-02
PMS1_1_multinomial_train2.19	3.70E-02	6.05E-02	7.43E-03	9.18E-03	5.05E-02	3.86E-02
PMS1_1_multinomial_train2.20	3.45E-02	5.86E-02	6.20E-03	8.95E-03	4.39E-02	3.62E-02
PMS1_1_multinomial_train2.21	3.04E-02	5.85E-02	3.87E-03	2.56E-03	4.81E-02	3.79E-02
PMS1_1_multinomial_train2.22	3.51E-02	5.58E-02	7.34E-03	9.58E-03	4.14E-02	3.69E-02
PMS1_1_multinomial_train2.23	3.80E-02	5.69E-02	1.10E-02	3.53E-03	4.31E-02	3.71E-02
PMS1_1_multinomial_train2.24	3.88E-02	6.47E-02	1.20E-02	0.00E+00	4.92E-02	4.02E-02
PMS1_1_multinomial_train2.25	3.81E-02	5.91E-02	7.33E-03	1.04E-02	4.52E-02	3.56E-02
PMS1_1_multinomial_train2.26	4.10E-02	6.25E-02	6.61E-03	1.17E-03	5.27E-02	3.81E-02
PMS1_1_multinomial_train2.27	4.55E-02	6.81E-02	1.10E-02	0.00E+00	4.86E-02	4.00E-02
PMS1_1_multinomial_train2.28	4.06E-02	5.83E-02	7.43E-03	1.45E-02	4.09E-02	3.49E-02
PMS1_1_multinomial_train2.29	3.71E-02	6.02E-02	1.02E-02	1.68E-03	4.76E-02	4.00E-02
PMS1_1_multinomial_train2.30	4.24E-02	5.88E-02	1.59E-02	2.78E-57	4.26E-02	3.90E-02
PMS1_1_multinomial_train2.31	3.30E-02	5.51E-02	3.98E-03	1.66E-02	3.83E-02	3.37E-02
PMS1_1_multinomial_train2.32	3.67E-02	5.58E-02	9.01E-03	7.93E-03	4.30E-02	3.73E-02
PMS1_1_multinomial_train2.33	3.60E-02	5.97E-02	6.03E-03	3.39E-03	5.12E-02	3.98E-02
PMS1_1_multinomial_train2.34	3.39E-02	6.04E-02	4.91E-03	3.58E-03	5.12E-02	3.90E-02
PMS1_1_multinomial_train2.35	3.68E-02	6.09E-02	6.42E-03	1.74E-03	5.28E-02	4.07E-02
PMS1_1_multinomial_train2.36	3.48E-02	5.62E-02	7.38E-03	7.28E-03	4.35E-02	3.54E-02
PMS1_1_multinomial_train2.37	3.84E-02	6.57E-02	9.22E-03	0.00E+00	4.83E-02	3.76E-02
PMS1_1_multinomial_train2.38	3.04E-02	5.65E-02	3.76E-03	9.40E-03	4.29E-02	3.49E-02
PMS1_1_multinomial_train2.39	3.57E-02	5.91E-02	3.11E-17	6.26E-03	5.00E-02	3.91E-02
PMS1_1_multinomial_train2.40	3.38E-02	5.84E-02	3.62E-03	3.96E-03	4.88E-02	3.80E-02
PMS1_1_multinomial_train2.41	3.86E-02	6.38E-02	5.42E-03	1.21E-124	4.95E-02	3.87E-02
PMS1_1_multinomial_train2.42	3.54E-02	5.66E-02	8.46E-03	1.22E-02	3.96E-02	3.53E-02
PMS1_1_multinomial_train2.43	4.26E-02	5.87E-02	1.12E-02	1.94E-03	4.51E-02	3.71E-02
PMS1_1_multinomial_train2.44	2.93E-02	5.56E-02	2.54E-03	5.38E-03	4.17E-02	3.83E-02
PMS1_1_multinomial_train2.45	3.28E-02	5.31E-02	1.04E-02	1.20E-02	3.72E-02	3.48E-02
PMS1_1_multinomial_train2.46	3.84E-02	6.22E-02	1.19E-02	1.49E-09	5.02E-02	4.06E-02
PMS1_1_multinomial_train2.47	3.56E-02	5.64E-02	8.63E-03	7.02E-03	4.48E-02	3.58E-02
PMS1_1_multinomial_train2.48	3.42E-02	5.99E-02	8.03E-03	4.38E-32	4.97E-02	3.91E-02
PMS1_1_multinomial_train2.49	4.00E-02	6.04E-02	2.62E-16	3.10E-03	4.68E-02	3.95E-02
PMS1_1_multinomial_train2.50	4.18E-02	5.92E-02	1.16E-02	7.21E-03	4.18E-02	3.86E-02
PMS1_1_multinomial_train2.51	3.85E-02	6.56E-02	6.06E-03	2.34E-27	5.46E-02	4.15E-02
PMS1_1_multinomial_train2.52	3.41E-02	5.57E-02	8.58E-03	4.35E-03	4.49E-02	3.57E-02
PMS1_1_multinomial_train2.53	4.07E-02	6.79E-02	5.43E-03	0.00E+00	5.53E-02	4.08E-02
PMS1_1_multinomial_train2.54	3.77E-02	5.71E-02	1.11E-02	1.19E-03	4.23E-02	3.99E-02
PMS1_1_multinomial_train2.55	3.72E-02	5.42E-02	1.33E-02	1.23E-02	4.06E-02	3.19E-02
PMS1_1_multinomial_train2.56	3.72E-02	6.06E-02	8.57E-03	3.00E-03	4.83E-02	4.03E-02
PMS1_1_multinomial_train2.57	3.66E-02	5.63E-02	1.11E-02	9.22E-108	4.12E-02	3.80E-02
PMS1_1_multinomial_train2.58	2.74E-02	5.57E-02	7.81E-03	9.19E-03	3.97E-02	3.65E-02
PMS1_1_multinomial_train2.59	3.85E-02	6.03E-02	1.11E-02	1.21E-03	4.77E-02	3.95E-02
PMS1_1_multinomial_train2.60	4.18E-02	6.17E-02	1.14E-02	1.36E-42	4.88E-02	3.67E-02
PMS1_1_multinomial_train2.61	4.06E-02	6.74E-02	9.51E-03	0.00E+00	5.31E-02	3.88E-02
PMS1_1_multinomial_train2.62	4.31E-02	6.81E-02	1.15E-02	0.00E+00	4.97E-02	4.24E-02
PMS1_1_multinomial_train2.63	4.18E-02	6.62E-02	9.54E-03	5.90E-154	5.27E-02	3.96E-02
PMS1_1_multinomial_train2.64	4.12E-02	5.66E-02	1.69E-02	7.11E-33	4.08E-02	3.90E-02
PMS1_1_multinomial_train2.65	3.39E-02	5.44E-02	7.82E-03	1.29E-02	3.87E-02	3.55E-02
PMS1_1_multinomial_train2.66	3.96E-02	6.28E-02	8.18E-03	1.76E-30	5.23E-02	3.75E-02
PMS1_1_multinomial_train2.67	3.48E-02	5.75E-02	2.72E-03	6.17E-03	4.71E-02	3.62E-02
PMS1_1_multinomial_train2.68	4.16E-02	5.87E-02	1.30E-02	4.38E-03	4.40E-02	3.60E-02
PMS1_1_multinomial_train2.69	3.89E-02	5.99E-02	5.42E-03	5.91E-03	4.27E-02	4.05E-02
PMS1_1_multinomial_train2.70	3.18E-02	5.57E-02	6.86E-03	1.29E-02	4.09E-02	3.32E-02
PMS1_1_multinomial_train2.71	3.40E-02	5.93E-02	6.58E-03	5.53E-03	4.92E-02	3.89E-02
PMS1_1_multinomial_train2.72	4.17E-02	6.22E-02	1.20E-02	1.97E-154	4.67E-02	3.96E-02
PMS1_1_multinomial_train2.73	3.88E-02	6.50E-02	1.38E-02	0.00E+00	5.27E-02	4.06E-02
PMS1_1_multinomial_train2.74	3.88E-02	6.31E-02	6.76E-03	6.25E-75	5.13E-02	4.04E-02
PMS1_1_multinomial_train2.75	3.89E-02	5.88E-02	1.18E-02	3.41E-80	4.46E-02	3.94E-02
PMS1_1_multinomial_train2.76	3.74E-02	5.55E-02	7.74E-03	5.42E-03	3.98E-02	3.68E-02
PMS1_1_multinomial_train2.77	3.61E-02	6.00E-02	9.05E-03	9.98E-05	4.82E-02	4.04E-02
PMS1_1_multinomial_train2.78	4.50E-02	6.40E-02	1.57E-02	3.36E-43	5.13E-02	3.94E-02
PMS1_1_multinomial_train2.79	3.86E-02	6.13E-02	9.49E-76	1.06E-02	4.39E-02	3.73E-02
PMS1_1_multinomial_train2.80	3.87E-02	5.56E-02	1.28E-02	5.21E-03	4.26E-02	3.41E-02
PMS1_1_multinomial_train2.81	3.13E-02	5.55E-02	1.27E-03	9.99E-03	4.18E-02	3.77E-02
PMS1_1_multinomial_train2.82	3.54E-02	6.23E-02	6.92E-03	6.22E-18	5.39E-02	3.80E-02
PMS1_1_multinomial_train2.83	3.94E-02	6.42E-02	9.17E-03	2.30E-78	5.55E-02	4.10E-02
PMS1_1_multinomial_train2.84	3.89E-02	6.07E-02	6.89E-03	1.63E-03	5.00E-02	3.90E-02
PMS1_1_multinomial_train2.85	3.39E-02	5.41E-02	7.89E-03	1.18E-02	3.78E-02	3.47E-02
PMS1_1_multinomial_train2.86	4.21E-02	6.20E-02	7.97E-03	1.50E-03	5.31E-02	3.99E-02
PMS1_1_multinomial_train2.87	4.04E-02	6.10E-02	1.16E-02	3.26E-73	4.54E-02	3.94E-02
PMS1_1_multinomial_train2.88	3.17E-02	5.61E-02	9.18E-03	4.57E-03	4.66E-02	3.85E-02
PMS1_1_multinomial_train2.89	4.46E-02	6.62E-02	1.04E-02	1.64E-30	4.63E-02	4.16E-02
PMS1_1_multinomial_train2.90	4.08E-02	5.99E-02	1.38E-02	3.03E-54	4.43E-02	3.81E-02
PMS1_1_multinomial_train2.91	3.77E-02	5.77E-02	1.07E-02	2.52E-03	4.81E-02	3.60E-02
PMS1_1_multinomial_train2.92	4.38E-02	6.41E-02	9.26E-03	2.70E-119	4.46E-02	4.14E-02
PMS1_1_multinomial_train2.93	2.69E-02	5.48E-02	7.35E-03	1.02E-02	3.72E-02	3.77E-02
PMS1_1_multinomial_train2.94	4.24E-02	6.21E-02	1.08E-02	1.07E-79	4.75E-02	3.91E-02
PMS1_1_multinomial_train2.95	4.41E-02	6.40E-02	8.05E-03	2.47E-43	4.64E-02	3.74E-02
PMS1_1_multinomial_train2.96	3.09E-02	5.57E-02	1.15E-02	3.37E-03	4.44E-02	3.63E-02
PMS1_1_multinomial_train2.97	4.15E-02	6.15E-02	7.75E-03	3.96E-03	4.85E-02	3.86E-02
PMS1_1_multinomial_train2.98	3.01E-02	5.50E-02	9.82E-03	5.07E-03	4.12E-02	3.77E-02
PMS2_1_multinomial_train2	2.00E-02	8.52E-04	1.60E-01	3.69E-03	1.67E-26	2.46E-03
PMS2_1_multinomial_train2.1	2.16E-02	6.89E-03	1.53E-01	1.87E-03	3.30E-03	6.46E-03
PMS2_1_multinomial_train2.2	2.29E-02	3.35E-03	1.51E-01	3.62E-03	5.73E-03	5.43E-03
PMS2_1_multinomial_train2.3	2.53E-02	8.47E-04	1.54E-01	3.58E-03	1.67E-26	3.40E-03
PMS2_1_multinomial_train2.4	1.97E-02	6.68E-03	1.61E-01	1.67E-26	1.67E-26	4.51E-03
PMS2_1_multinomial_train2.5	2.34E-02	4.83E-03	1.61E-01	1.67E-26	1.67E-26	3.69E-03
PMS2_1_multinomial_train2.6	2.11E-02	6.54E-03	1.61E-01	1.14E-03	1.67E-26	4.94E-03
PMS2_1_multinomial_train2.7	2.18E-02	6.34E-03	1.46E-01	2.39E-03	7.04E-03	7.71E-03
PMS2_1_multinomial_train2.8	2.15E-02	9.30E-03	1.58E-01	1.15E-03	1.08E-04	5.18E-03
PMS2_1_multinomial_train2.9	2.76E-02	5.12E-03	1.46E-01	1.67E-26	4.18E-03	3.89E-03
PMS2_1_multinomial_train2.10	2.11E-02	7.18E-03	1.61E-01	1.67E-26	1.67E-26	3.77E-03
PMS2_1_multinomial_train2.11	2.11E-02	5.04E-03	1.60E-01	2.59E-03	1.67E-26	2.60E-03
PMS2_1_multinomial_train2.12	2.13E-02	4.30E-03	1.55E-01	1.53E-03	4.39E-03	8.13E-03
PMS2_1_multinomial_train2.13	2.15E-02	5.16E-03	1.57E-01	2.57E-03	1.67E-26	3.25E-03
PMS2_1_multinomial_train2.14	2.56E-02	1.38E-03	1.51E-01	1.67E-26	1.67E-26	7.93E-03
PMS2_1_multinomial_train2.15	2.12E-02	4.18E-03	1.60E-01	2.53E-03	1.67E-26	6.33E-03
PMS2_1_multinomial_train2.16	2.37E-02	2.64E-03	1.60E-01	1.64E-03	1.67E-26	4.56E-03
PMS2_1_multinomial_train2.17	2.09E-02	6.24E-03	1.62E-01	9.44E-04	1.67E-26	4.33E-03
PMS2_1_multinomial_train2.18	2.21E-02	6.90E-04	1.61E-01	3.58E-03	1.59E-26	5.52E-03
PMS2_1_multinomial_train2.19	2.47E-02	1.83E-03	1.52E-01	1.29E-03	5.31E-03	1.14E-03
PMS2_1_multinomial_train2.20	2.20E-02	2.70E-06	1.58E-01	1.78E-03	1.67E-26	4.30E-03
PMS2_1_multinomial_train2.21	2.37E-02	6.02E-03	1.46E-01	1.67E-26	6.44E-03	4.12E-03
PMS2_1_multinomial_train2.22	2.39E-02	9.28E-03	1.48E-01	1.67E-26	5.77E-03	3.80E-03
PMS2_1_multinomial_train2.23	2.28E-02	2.43E-07	1.58E-01	1.67E-26	4.11E-03	5.87E-03
PMS2_1_multinomial_train2.24	2.12E-02	5.84E-04	1.56E-01	1.96E-03	3.70E-03	8.23E-03
PMS2_1_multinomial_train2.25	2.74E-02	6.98E-05	1.53E-01	2.61E-03	1.67E-26	3.06E-03
PMS2_1_multinomial_train2.26	2.38E-02	2.13E-03	1.54E-01	1.67E-26	1.67E-26	7.75E-03
PMS2_1_multinomial_train2.27	2.40E-02	1.68E-03	1.55E-01	1.67E-26	1.67E-26	6.10E-03
PMS2_1_multinomial_train2.28	2.32E-02	4.40E-03	1.57E-01	2.53E-03	3.40E-03	1.83E-03
PMS2_1_multinomial_train2.29	2.15E-02	5.28E-03	1.60E-01	1.67E-26	1.67E-26	6.06E-03
PMS2_1_multinomial_train2.30	2.58E-02	4.09E-03	1.50E-01	2.00E-03	1.67E-26	6.29E-03
PMS2_1_multinomial_train2.31	2.43E-02	1.81E-03	1.55E-01	1.29E-03	3.87E-03	7.18E-03
PMS2_1_multinomial_train2.32	2.75E-02	3.01E-03	1.52E-01	1.72E-03	3.63E-03	4.05E-03
PMS2_1_multinomial_train2.33	2.36E-02	1.67E-26	1.54E-01	3.41E-03	1.67E-26	1.67E-26
PMS2_1_multinomial_train2.34	2.54E-02	2.86E-03	1.53E-01	1.63E-03	1.67E-26	4.38E-03
PMS2_1_multinomial_train2.35	2.54E-02	9.89E-04	1.54E-01	1.78E-03	2.60E-15	5.47E-03
PMS2_1_multinomial_train2.36	2.35E-02	4.23E-23	1.56E-01	1.96E-03	1.67E-26	5.28E-03
PMS2_1_multinomial_train2.37	2.02E-02	1.58E-02	1.51E-01	1.75E-03	1.67E-26	8.79E-03
PMS2_1_multinomial_train2.38	2.35E-02	6.50E-03	1.54E-01	2.32E-03	1.67E-26	4.56E-03
PMS2_1_multinomial_train2.39	2.33E-02	3.60E-03	1.58E-01	3.73E-03	7.62E-04	3.15E-03
PMS2_1_multinomial_train2.40	2.54E-02	2.27E-03	1.49E-01	1.67E-26	1.67E-26	9.51E-03
PMS2_1_multinomial_train2.41	2.45E-02	7.33E-03	1.49E-01	1.67E-26	3.80E-22	6.26E-03
PMS2_1_multinomial_train2.42	1.94E-02	6.96E-03	1.52E-01	1.61E-03	6.30E-03	7.29E-03
PMS2_1_multinomial_train2.43	2.45E-02	4.84E-03	1.56E-01	1.96E-03	2.74E-03	7.27E-03
PMS2_1_multinomial_train2.44	2.37E-02	2.47E-03	1.57E-01	1.67E-26	1.67E-26	5.69E-03
PMS2_1_multinomial_train2.45	1.79E-02	1.07E-02	1.53E-01	1.28E-03	2.78E-03	6.93E-03
PMS2_1_multinomial_train2.46	2.26E-02	8.07E-03	1.50E-01	2.52E-07	1.67E-26	6.12E-03
PMS2_1_multinomial_train2.47	2.41E-02	4.11E-03	1.50E-01	2.29E-03	1.67E-26	7.62E-03
PMS2_1_multinomial_train2.48	2.54E-02	1.22E-03	1.56E-01	1.87E-03	1.67E-26	4.49E-03
PMS2_1_multinomial_train2.49	2.29E-02	5.95E-04	1.58E-01	1.21E-03	4.02E-03	6.61E-03
PMS2_1_multinomial_train2.50	2.07E-02	4.76E-03	1.58E-01	1.39E-03	5.16E-03	6.12E-03
PMS2_1_multinomial_train2.51	2.39E-02	8.61E-03	1.48E-01	1.34E-03	4.63E-03	5.13E-03
PMS2_1_multinomial_train2.52	2.12E-02	7.03E-14	1.63E-01	2.06E-03	1.46E-03	5.21E-03
PMS2_1_multinomial_train2.53	2.45E-02	9.19E-12	1.53E-01	1.67E-26	4.32E-03	6.61E-03
PMS2_1_multinomial_train2.54	2.34E-02	2.51E-03	1.57E-01	2.27E-03	1.67E-26	3.06E-03
PMS2_1_multinomial_train2.55	1.88E-02	4.13E-03	1.56E-01	1.59E-03	2.74E-03	5.21E-03
PMS2_1_multinomial_train2.56	2.65E-02	2.61E-03	1.52E-01	1.67E-26	5.37E-03	1.67E-26
PMS2_1_multinomial_train2.57	2.40E-02	1.04E-03	1.54E-01	1.80E-03	1.74E-03	3.89E-03
PMS2_1_multinomial_train2.58	2.37E-02	5.51E-03	1.49E-01	9.95E-04	4.37E-03	9.55E-03
PMS2_1_multinomial_train2.59	2.77E-02	3.48E-03	1.49E-01	1.67E-26	1.67E-26	8.95E-03
PMS2_1_multinomial_train2.60	3.13E-02	7.31E-03	1.47E-01	1.67E-26	4.47E-03	4.58E-03
PMS2_1_multinomial_train2.61	2.15E-02	7.03E-03	1.50E-01	2.00E-03	1.67E-26	7.11E-03
PMS2_1_multinomial_train2.62	2.24E-02	3.01E-03	1.60E-01	4.47E-24	1.67E-26	5.70E-03
PMS2_1_multinomial_train2.63	2.26E-02	1.99E-10	1.57E-01	1.82E-03	1.67E-26	9.31E-03
PMS2_1_multinomial_train2.64	2.26E-02	2.38E-03	1.60E-01	1.97E-03	1.67E-26	5.20E-03
PMS2_1_multinomial_train2.65	2.51E-02	1.11E-05	1.55E-01	2.21E-03	5.65E-04	5.71E-03
PMS2_1_multinomial_train2.66	2.17E-02	5.74E-03	1.58E-01	3.57E-03	1.67E-26	2.56E-03
PMS2_1_multinomial_train2.67	2.26E-02	5.60E-13	1.62E-01	2.90E-03	5.32E-04	2.79E-03
PMS2_1_multinomial_train2.68	2.11E-02	3.94E-03	1.55E-01	3.15E-03	1.67E-26	4.59E-03
PMS2_1_multinomial_train2.69	2.32E-02	1.06E-03	1.58E-01	2.23E-03	4.45E-03	3.58E-03
PMS2_1_multinomial_train2.70	1.62E-02	1.50E-03	1.60E-01	4.16E-03	5.79E-03	4.38E-03
PMS2_1_multinomial_train2.71	2.38E-02	1.37E-03	1.53E-01	1.67E-26	5.30E-03	8.89E-03
PMS2_1_multinomial_train2.72	2.61E-02	2.06E-03	1.54E-01	1.67E-26	1.67E-26	5.00E-03
PMS2_1_multinomial_train2.73	2.46E-02	3.60E-03	1.51E-01	2.48E-03	1.67E-26	4.91E-03
PMS2_1_multinomial_train2.74	2.58E-02	8.74E-03	1.49E-01	1.67E-26	4.66E-03	5.50E-03
PMS2_1_multinomial_train2.75	2.49E-02	5.81E-03	1.51E-01	4.57E-03	5.22E-03	2.35E-03
PMS2_1_multinomial_train2.76	2.76E-02	4.05E-03	1.52E-01	2.95E-03	1.67E-26	1.91E-03
